"","Colony","Nest","Day","ScaledX","ScaledY","Bin","AntID","Density"
"358",1,"Tube",7,3.261024946,1.617857918,2,"X,Db,X,X","High"
"359",1,"Tube",7,1.765184382,2.622017354,3,"X,Lb,X,X","High"
"360",1,"Tube",7,3.012472885,3.050433839,4,"X,Lb,X,X","High"
"361",1,"Tube",7,6.157809111,3.009761388,6,"X,Lb,X,X","High"
"362",1,"Tube",7,1.900759219,3.226681128,4,"X,O,Lb,X","High"
"363",1,"Tube",7,5.984273319,3.237527115,6,"X,O,X,O","High"
"364",1,"Tube",7,2.812727766,1.769701735,2,"X,P,X,X","High"
"365",1,"Tube",7,6.331344902,2.494577007,7,"X,P,X,X","High"
"366",1,"Tube",7,6.019522777,3.123644252,6,"X,W,X,X","High"
"367",1,"Tube",7,1.919739696,1.876355748,3,"X,X,Db,X","High"
"368",1,"Tube",7,1.92516269,3.06670282,4,"X,X,Lb,X","High"
"369",1,"Tube",7,2.337310195,1.409978308,2,"X,X,O,X","High"
"370",1,"Tube",7,5.526030369,3.020607375,6,"X,X,P,W","High"
"371",1,"Tube",7,6.325921909,2.84164859,7,"X,X,P,X","High"
"372",1,"Tube",7,2.201735358,1.458785249,2,"X,X,P,Y","High"
"373",1,"Tube",7,6.043926247,3.270065076,6,"X,X,W,X","High"
"374",1,"Tube",7,3.251084599,3.001626898,5,"X,X,X,Lb","High"
"375",1,"Tube",7,6.301518438,2.228850325,7,"X,X,X,P","High"
"376",1,"Tube",7,1.675704989,1.765184382,3,"X,X,X,X","High"
"377",1,"Tube",7,1.689262473,1.919739696,3,"X,X,X,X","High"
"378",1,"Tube",7,1.69197397,2.462039046,3,"X,X,X,X","High"
"379",1,"Tube",7,1.697396963,2.71691974,3,"X,X,X,X","High"
"380",1,"Tube",7,1.702819957,3.110086768,4,"X,X,X,X","High"
"381",1,"Tube",7,1.710954447,2.906724512,4,"X,X,X,X","High"
"382",1,"Tube",7,1.757049892,2.39967462,3,"X,X,X,X","High"
"383",1,"Tube",7,1.759761388,1.664859002,3,"X,X,X,X","High"
"384",1,"Tube",7,1.776030369,3.039587852,4,"X,X,X,X","High"
"385",1,"Tube",7,1.778741866,1.827548807,3,"X,X,X,X","High"
"386",1,"Tube",7,1.811279826,1.995661605,3,"X,X,X,X","High"
"387",1,"Tube",7,1.846529284,3.063991323,4,"X,X,X,X","High"
"388",1,"Tube",7,1.889913232,1.71637744,3,"X,X,X,X","High"
"389",1,"Tube",7,1.944143167,1.670281996,3,"X,X,X,X","High"
"390",1,"Tube",7,1.976681128,1.393709328,3,"X,X,X,X","High"
"391",1,"Tube",7,1.982104121,3.001626898,4,"X,X,X,X","High"
"392",1,"Tube",7,2.060737527,1.488611714,3,"X,X,X,X","High"
"393",1,"Tube",7,2.082429501,1.602494577,3,"X,X,X,X","High"
"394",1,"Tube",7,2.155639913,1.531995662,2,"X,X,X,X","High"
"395",1,"Tube",7,2.182754881,3.294468547,4,"X,X,X,X","High"
"396",1,"Tube",7,2.247830803,1.426247289,2,"X,X,X,X","High"
"397",1,"Tube",7,2.367136659,1.70010846,2,"X,X,X,X","High"
"398",1,"Tube",7,2.377982646,1.738069414,2,"X,X,X,X","High"
"399",1,"Tube",7,2.472885033,1.57447397,2,"X,X,X,X","High"
"400",1,"Tube",7,2.791035792,1.697396963,2,"X,X,X,X","High"
"401",1,"Tube",7,3.123644252,1.429864425,2,"X,X,X,X","High"
"402",1,"Tube",7,3.1670282,1.552781996,2,"X,X,X,X","High"
"403",1,"Tube",7,3.703904555,3.286334056,5,"X,X,X,X","High"
"404",1,"Tube",7,3.915401302,3.199566161,5,"X,X,X,X","High"
"405",1,"Tube",7,4.113340564,3.131778742,5,"X,X,X,X","High"
"406",1,"Tube",7,4.322125813,3.251084599,5,"X,X,X,X","High"
"407",1,"Tube",7,4.582429501,3.261930586,5,"X,X,X,X","High"
"408",1,"Tube",7,4.913232104,3.19143167,6,"X,X,X,X","High"
"409",1,"Tube",7,5.295553145,3.145336226,6,"X,X,X,X","High"
"410",1,"Tube",7,5.322668113,3.080260304,6,"X,X,X,X","High"
"411",1,"Tube",7,5.55856833,3.129067245,6,"X,X,X,X","High"
"412",1,"Tube",7,5.881236443,3.085683297,6,"X,X,X,X","High"
"413",1,"Tube",7,6.171366594,3.110086768,6,"X,X,X,X","High"
"414",1,"Tube",7,6.334056399,3.215835141,6,"X,X,X,X","High"
"415",1,"Tube",7,6.461496746,2.234273319,7,"X,X,X,X","High"
"416",1,"Tube",7,6.510303688,1.48318872,7,"X,X,X,X","High"
"417",1,"Tube",7,6.559110629,2.584056399,7,"X,X,X,X","High"
"418",1,"Tube",7,6.597071584,1.610629067,7,"X,X,X,X","High"
"419",1,"Tube",7,6.626898048,3.017895879,6,"X,X,X,X","High"
"420",1,"Tube",7,1.868221258,1.385574837,3,"X,X,X,Y","High"
"421",1,"Tube",7,3.75813449,2.985357918,5,"X,X,X,Y","High"
"422",1,"Tube",7,6.298806941,2.738611714,7,"X,X,Y,X","High"
"423",1,"Tube",7,2.814533623,3.256507592,4,"X,Y,X,P","High"
"424",1,"Tube",7,4.967462039,3.199566161,6,"X,Y,X,X","High"
"425",1,"Tube",7,1.922451193,1.998373102,3,"Y,B,O,Y","High"
"426",1,"Tube",7,3.861171367,3.180585683,5,"Y,G,Lb,P","High"
"427",1,"Tube",7,2.239696312,3.145336226,4,"Y,G,P,Lb","High"
"428",1,"Tube",7,6.423535792,2.429501085,7,"Y,G,W,Y","High"
"429",1,"Tube",7,4.67462039,3.137201735,6,"Y,G,X,X","High"
"430",1,"Tube",7,2.429501085,2.985357918,4,"Y,Lb,G,W","High"
"431",1,"Tube",7,1.914316703,2.678958785,3,"Y,O,G,G","High"
"432",1,"Tube",7,2.334598698,3.294468547,4,"Y,O,P,P","High"
"433",1,"Tube",7,2.827185466,1.408172451,2,"Y,O,W,Db","High"
"434",1,"Tube",7,4.395336226,3.0829718,5,"Y,O,Y,Lb","High"
"435",1,"Tube",7,6.342190889,2.659978308,7,"Y,P,Db,Y","High"
"436",1,"Tube",7,6.296095445,2.426789588,7,"Y,P,W,O","High"
"437",1,"Tube",7,2.207158351,1.735357918,2,"Y,P,X,X","High"
"438",1,"Tube",7,3.044105206,1.498552061,2,"Y,P,X,X","High"
"439",1,"Tube",7,5.9164859,3.028741866,6,"Y,P,X,X","High"
"440",1,"Tube",7,2.293926247,3.001626898,4,"Y,W,Db,Lb","High"
"441",1,"Tube",7,2.678958785,2.996203905,4,"Y,W,X,X","High"
"442",1,"Tube",7,6.613340564,2.779284165,7,"Y,X,G,X","High"
"443",1,"Tube",7,1.854663774,3.280911063,4,"Y,X,X,Lb","High"
"444",1,"Tube",7,3.344181128,1.755244035,2,"Y,X,X,X","High"
"445",1,"Tube",7,6.26626898,3.17516269,6,"Y,X,X,X","High"
"446",1,"Tube",7,3.196854664,3.072125813,5,"Y,X,Y,X","High"
"447",1,"Tube",7,3.560195228,3.06670282,5,"Y,Y,Lb,O","High"
"448",1,"Tube",8,1.859799714,1.639842632,3,"G,Db,W,G","High"
"449",1,"Tube",8,1.874105866,3.301144492,4,"G,Lb,B,G","High"
"450",1,"Tube",8,3.758345851,3.10681867,5,"G,Lb,W,Y","High"
"451",1,"Tube",8,6.611230329,3.147353362,6,"G,O,Y,G","High"
"452",1,"Tube",8,3.163447783,3.147353362,5,"G,P,G,G","High"
"453",1,"Tube",8,2.709227468,3.016809728,4,"G,P,Lb,Y","High"
"454",1,"Tube",8,3.284454578,1.646995708,2,"G,P,Y,Lb","High"
"455",1,"Tube",8,2.582260372,3.163447783,4,"G,W,W,P","High"
"456",1,"Tube",8,5.522174535,3.163447783,6,"G,W,X,X","High"
"457",1,"Tube",8,6.121244635,1.500357654,7,"W,G,B,Lb","High"
"458",1,"Tube",8,2.081545064,3.109799714,4,"W,G,G,W","High"
"459",1,"Tube",8,2.505364807,3.020386266,4,"W,G,O,O","High"
"460",1,"Tube",8,6.203505007,1.732832618,7,"W,Lb,Db,B","High"
"461",1,"Tube",8,1.825822604,1.559370529,3,"W,O,X,X","High"
"462",1,"Tube",8,4.985693848,3.032308655,6,"W,P,O,Y","High"
"463",1,"Tube",8,4.839055794,3.088340486,6,"W,P,X,X","High"
"464",1,"Tube",8,1.702432046,2.981044349,4,"W,X,X,X","High"
"465",1,"Tube",8,6.287553648,2.076180258,7,"W,X,X,X","High"
"466",1,"Tube",8,2.925608011,1.607653791,2,"W,Y,G,B","High"
"467",1,"Tube",8,2.778969957,1.680972818,2,"W,Y,O,Db","High"
"468",1,"Tube",8,3.980091202,3.040057225,5,"W,Y,X,X","High"
"469",1,"Tube",8,6.534334764,1.521816881,7,"W,Y,X,X","High"
"470",1,"Tube",8,1.96888412,1.956366237,3,"X,Db,O,X","High"
"471",1,"Tube",8,4.183356581,3.279089771,5,"X,Db,X,X","High"
"472",1,"Tube",8,4.448020386,3.291010372,5,"X,Db,Y,X","High"
"473",1,"Tube",8,2.943490701,3.254649499,4,"X,G,X,P","High"
"474",1,"Tube",8,2.421316166,3.145565093,4,"X,G,X,X","High"
"475",1,"Tube",8,1.967095851,1.804363376,3,"X,Lb,X,X","High"
"476",1,"Tube",8,3.593825107,3.102051144,5,"X,Lb,X,X","High"
"477",1,"Tube",8,5.221745351,3.27074392,6,"X,Lb,X,X","High"
"478",1,"Tube",8,5.99248927,3.050786838,6,"X,Lb,X,X","High"
"479",1,"Tube",8,1.893776824,3.193848355,4,"X,O,Lb,X","High"
"480",1,"Tube",8,5.454220315,3.267167382,6,"X,O,X,Lb","High"
"481",1,"Tube",8,4.961850858,3.139604793,6,"X,W,Lb,X","High"
"482",1,"Tube",8,2.625178827,1.666666667,2,"X,W,X,X","High"
"483",1,"Tube",8,6.368025751,2.952432046,6,"X,W,X,X","High"
"484",1,"Tube",8,6.537911302,2.818311874,7,"X,X,B,O","High"
"485",1,"Tube",8,1.680972818,1.76323319,3,"X,X,G,X","High"
"486",1,"Tube",8,5.675965665,3.086552217,6,"X,X,P,W","High"
"487",1,"Tube",8,3.303528255,1.63745887,2,"X,X,W,X","High"
"488",1,"Tube",8,1.895565093,2.855865522,4,"X,X,W,Y","High"
"489",1,"Tube",8,4.130901288,3.322008226,5,"X,X,X,W","High"
"490",1,"Tube",8,1.684549356,1.945636624,3,"X,X,X,X","High"
"491",1,"Tube",8,1.711373391,2.902360515,4,"X,X,X,X","High"
"492",1,"Tube",8,1.723891273,2.129828326,3,"X,X,X,X","High"
"493",1,"Tube",8,1.793633763,2.033261803,3,"X,X,X,X","High"
"494",1,"Tube",8,1.836552217,1.646995708,3,"X,X,X,X","High"
"495",1,"Tube",8,1.840128755,1.798998569,3,"X,X,X,X","High"
"496",1,"Tube",8,1.875894134,3.018597997,4,"X,X,X,X","High"
"497",1,"Tube",8,1.906294707,1.509298999,3,"X,X,X,X","High"
"498",1,"Tube",8,1.9527897,1.632689557,3,"X,X,X,X","High"
"499",1,"Tube",8,1.974248927,1.702432046,3,"X,X,X,X","High"
"500",1,"Tube",8,2.314020029,1.45565093,2,"X,X,X,X","High"
"501",1,"Tube",8,2.340844063,1.682761087,2,"X,X,X,X","High"
"502",1,"Tube",8,2.383762518,1.743562232,2,"X,X,X,X","High"
"503",1,"Tube",8,2.439198856,3.233190272,4,"X,X,X,X","High"
"504",1,"Tube",8,2.5518598,1.650572246,2,"X,X,X,X","High"
"505",1,"Tube",8,2.564377682,1.752503577,2,"X,X,X,X","High"
"506",1,"Tube",8,2.780758226,1.428826896,2,"X,X,X,X","High"
"507",1,"Tube",8,2.880901288,1.739985694,2,"X,X,X,X","High"
"508",1,"Tube",8,2.998927039,1.784692418,2,"X,X,X,X","High"
"509",1,"Tube",8,3.079399142,1.727467811,2,"X,X,X,X","High"
"510",1,"Tube",8,3.209942775,1.793633763,2,"X,X,X,X","High"
"511",1,"Tube",8,3.370291488,1.787673462,2,"X,X,X,X","High"
"512",1,"Tube",8,3.419765737,3.025751073,5,"X,X,X,X","High"
"513",1,"Tube",8,3.420363019,1.63745887,2,"X,X,X,X","High"
"514",1,"Tube",8,3.562827253,3.240343348,5,"X,X,X,X","High"
"515",1,"Tube",8,4.116595136,3.085956724,5,"X,X,X,X","High"
"516",1,"Tube",8,4.490938841,3.217095851,5,"X,X,X,X","High"
"517",1,"Tube",8,4.877204936,3.214712089,6,"X,X,X,X","High"
"518",1,"Tube",8,5.007153076,3.287433834,6,"X,X,X,X","High"
"519",1,"Tube",8,5.090606223,3.227825465,6,"X,X,X,X","High"
"520",1,"Tube",8,5.304005722,3.0990701,6,"X,X,X,X","High"
"521",1,"Tube",8,5.312947067,3.247496423,6,"X,X,X,X","High"
"522",1,"Tube",8,5.448855508,3.043633763,6,"X,X,X,X","High"
"523",1,"Tube",8,5.674177396,3.249284692,6,"X,X,X,X","High"
"524",1,"Tube",8,6.04434907,3.211731044,6,"X,X,X,X","High"
"525",1,"Tube",8,6.237482117,1.897353362,7,"X,X,X,X","High"
"526",1,"Tube",8,6.244635193,3.217095851,6,"X,X,X,X","High"
"527",1,"Tube",8,6.25,2.961373391,6,"X,X,X,X","High"
"528",1,"Tube",8,6.584406295,2.324749642,7,"X,X,X,X","High"
"529",1,"Tube",8,2.097639485,3.274320458,4,"X,Y,O,X","High"
"530",1,"Tube",8,3.311874106,3.274320458,5,"X,Y,P,X","High"
"531",1,"Tube",8,5.826180258,3.299356223,6,"X,Y,X,Db","High"
"532",1,"Tube",8,2.668097282,3.301144492,4,"X,Y,X,X","High"
"533",1,"Tube",8,6.276824034,2.333690987,7,"X,Y,X,X","High"
"534",1,"Tube",8,6.35193133,1.739985694,7,"Y,B,O,Y","High"
"535",1,"Tube",8,2.339055794,1.498569385,2,"Y,Db,G,Y","High"
"536",1,"Tube",8,6.459227468,3.215307582,6,"Y,Db,O,P","High"
"537",1,"Tube",8,2.4481402,3.276108727,4,"Y,Db,P,O","High"
"538",1,"Tube",8,2.178111588,1.750715308,2,"Y,Db,X,X","High"
"539",1,"Tube",8,5.484620887,3.125894134,6,"Y,Db,X,X","High"
"540",1,"Tube",8,2.991773963,3.054363376,4,"Y,G,Lb,P","High"
"541",1,"Tube",8,4.326418097,3.212326538,5,"Y,G,X,X","High"
"542",1,"Tube",8,6.319742489,2.950643777,6,"Y,Lb,G,W","High"
"543",1,"Tube",8,6.45565093,3.290414878,6,"Y,O,Db,W","High"
"544",1,"Tube",8,1.750715308,1.511087268,3,"Y,O,X,X","High"
"545",1,"Tube",8,6.146280401,3.188483548,6,"Y,O,X,X","High"
"546",1,"Tube",8,3.175965665,1.718526466,2,"Y,P,Lb,G","High"
"547",1,"Tube",8,6.587982833,2.988197425,6,"Y,P,W,O","High"
"548",1,"Tube",8,2.233547926,3.022174535,4,"Y,W,Db,Lb","High"
"549",1,"Tube",8,6.360872675,3.048998569,6,"Y,W,G,O","High"
"550",1,"Tube",8,3.329756795,1.525393419,2,"Y,W,Lb,Db","High"
"551",1,"Tube",8,2.836194564,1.54148784,2,"Y,W,P,Y","High"
"552",1,"Tube",8,3.141988555,1.655937053,2,"Y,W,X,X","High"
"553",1,"Tube",8,4.767525036,3.307702074,6,"Y,W,X,X","High"
"554",1,"Tube",8,5.944206009,3.177753934,6,"Y,X,P,X","High"
"555",1,"Tube",8,2.539341917,1.698855508,2,"Y,X,W,X","High"
"556",1,"Tube",8,3.074034335,1.54148784,2,"Y,X,W,X","High"
"557",1,"Tube",8,6.300071531,2.689556509,7,"Y,X,X,Lb","High"
"558",1,"Tube",8,1.691702432,1.579041488,3,"Y,X,X,X","High"
"559",1,"Tube",8,1.920600858,2.240701001,3,"Y,X,X,X","High"
"560",1,"Tube",8,6.432403433,3.106223176,6,"Y,X,X,X","High"
"561",1,"Tube",8,3.591439557,3.302337268,5,"Y,X,Y,X","High"
"562",1,"Tube",8,4.316881259,3.078803648,5,"Y,Y,W,W","High"
"563",1,"Tube",9,3.188878657,3.289994583,5,"G,G,G,P","High"
"564",1,"Tube",9,2.820514626,3.058867822,4,"G,G,O,Lb","High"
"565",1,"Tube",9,4.826652221,3.362226436,6,"G,O,X,X","High"
"566",1,"Tube",9,4.642470206,3.257491874,6,"G,P,G,G","High"
"567",1,"Tube",9,1.895991333,2.842183099,3,"G,W,Lb,Lb","High"
"568",1,"Tube",9,1.820151679,2.462984832,3,"G,W,W,P","High"
"569",1,"Tube",9,3.624052004,3.174431203,5,"G,Y,Y,P","High"
"570",1,"Tube",9,1.755146262,1.50776273,3,"W,B,P,Y","High"
"571",1,"Tube",9,1.787648971,3.141928494,4,"W,B,W,B","High"
"572",1,"Tube",9,6.105092091,1.765980498,7,"W,Db,X,X","High"
"573",1,"Tube",9,6.119539545,1.679306609,7,"W,Db,X,X","High"
"574",1,"Tube",9,2.690503792,1.787648971,2,"W,G,B,Lb","High"
"575",1,"Tube",9,2.639940412,3.322497291,4,"W,G,G,W","High"
"576",1,"Tube",9,5.942578548,1.603466956,8,"W,G,G,W","High"
"577",1,"Tube",9,6.53124052,1.859875406,7,"W,Lb,Db,B","High"
"578",1,"Tube",9,2.394366197,1.706392199,2,"W,Lb,G,Y","High"
"579",1,"Tube",9,2.544241603,1.563743229,2,"W,O,X,X","High"
"580",1,"Tube",9,5.931744312,3.351392199,6,"W,P,O,Y","High"
"581",1,"Tube",9,6.430119177,1.765980498,7,"W,X,X,X","High"
"582",1,"Tube",9,2.939691224,1.491511376,2,"W,Y,G,B","High"
"583",1,"Tube",9,4.530514626,3.344165764,5,"W,Y,Y,W","High"
"584",1,"Tube",9,4.010471289,3.17804442,5,"X,Db,X,X","High"
"585",1,"Tube",9,3.120260022,3.094978332,5,"X,Lb,X,X","High"
"586",1,"Tube",9,6.036473456,3.199712893,6,"X,Lb,X,X","High"
"587",1,"Tube",9,6.188152763,3.322497291,6,"X,Lb,X,X","High"
"588",1,"Tube",9,2.044057421,3.076923077,4,"X,O,Lb,X","High"
"589",1,"Tube",9,6.003970748,1.87432286,7,"X,P,X,Lb","High"
"590",1,"Tube",9,1.96099675,2.063921993,3,"X,W,X,X","High"
"591",1,"Tube",9,2.257134345,1.475260022,2,"X,W,X,X","High"
"592",1,"Tube",9,4.306608884,3.120260022,5,"X,W,X,X","High"
"593",1,"Tube",9,6.365113759,2.322139762,7,"X,W,X,X","High"
"594",1,"Tube",9,2.235465872,1.775010834,2,"X,X,Db,X","High"
"595",1,"Tube",9,2.267968581,3.228602384,4,"X,X,Lb,G","High"
"596",1,"Tube",9,1.747925244,1.630552546,3,"X,X,Lb,X","High"
"597",1,"Tube",9,2.932464789,1.657638137,2,"X,X,O,P","High"
"598",1,"Tube",9,2.484653304,1.793066089,2,"X,X,P,X","High"
"599",1,"Tube",9,2.874685807,3.268326111,4,"X,X,W,G","High"
"600",1,"Tube",9,2.235465872,1.435536295,2,"X,X,W,X","High"
"601",1,"Tube",9,5.018055255,3.318889491,6,"X,X,X,W","High"
"602",1,"Tube",9,1.787648971,2.136148429,3,"X,X,X,X","High"
"603",1,"Tube",9,1.812930661,1.96280065,3,"X,X,X,X","High"
"604",1,"Tube",9,1.820151679,3.001083424,4,"X,X,X,X","High"
"605",1,"Tube",9,1.830985915,1.836403034,3,"X,X,X,X","High"
"606",1,"Tube",9,1.888770314,1.702778982,3,"X,X,X,X","High"
"607",1,"Tube",9,1.939328277,1.858071506,3,"X,X,X,X","High"
"608",1,"Tube",9,1.942941495,2.24088299,3,"X,X,X,X","High"
"609",1,"Tube",9,1.942941495,2.632719393,3,"X,X,X,X","High"
"610",1,"Tube",9,1.964609967,3.058867822,4,"X,X,X,X","High"
"611",1,"Tube",9,1.971830986,1.50776273,3,"X,X,X,X","High"
"612",1,"Tube",9,2.007946912,1.561933911,3,"X,X,X,X","High"
"613",1,"Tube",9,2.134344529,1.710005417,2,"X,X,X,X","High"
"614",1,"Tube",9,2.405200433,1.681110509,2,"X,X,X,X","High"
"615",1,"Tube",9,2.665222102,3.232215601,4,"X,X,X,X","High"
"616",1,"Tube",9,2.827735645,1.625135428,2,"X,X,X,X","High"
"617",1,"Tube",9,3.094978332,1.589019502,2,"X,X,X,X","High"
"618",1,"Tube",9,3.311663055,1.560130011,2,"X,X,X,X","High"
"619",1,"Tube",9,3.333331528,1.805704225,2,"X,X,X,X","High"
"620",1,"Tube",9,3.38028169,3.253884074,5,"X,X,X,X","High"
"621",1,"Tube",9,3.596966414,3.311663055,5,"X,X,X,X","High"
"622",1,"Tube",9,3.786565547,3.185265439,5,"X,X,X,X","High"
"623",1,"Tube",9,5.353916576,1.780427952,8,"X,X,X,X","High"
"624",1,"Tube",9,5.422535211,1.903212351,8,"X,X,X,X","High"
"625",1,"Tube",9,5.444203684,3.362226436,6,"X,X,X,X","High"
"626",1,"Tube",9,5.574214518,3.308055255,6,"X,X,X,X","High"
"627",1,"Tube",9,5.65727519,3.38028169,6,"X,X,X,X","High"
"628",1,"Tube",9,5.870352113,1.917659805,8,"X,X,X,X","High"
"629",1,"Tube",9,6.090644637,1.581798483,7,"X,X,X,X","High"
"630",1,"Tube",9,6.350666306,2.289637053,7,"X,X,X,X","High"
"631",1,"Tube",9,6.361500542,3.373060672,6,"X,X,X,X","High"
"632",1,"Tube",9,6.433732394,1.87432286,7,"X,X,X,X","High"
"633",1,"Tube",9,6.607080173,3.145541712,6,"X,X,X,X","High"
"634",1,"Tube",9,1.964609967,1.428315276,3,"X,X,Y,X","High"
"635",1,"Tube",9,3.340557963,3.091370531,5,"X,X,Y,X","High"
"636",1,"Tube",9,6.314555796,2.910796316,6,"X,Y,X,X","High"
"637",1,"Tube",9,6.422898158,2.838569881,7,"X,Y,X,X","High"
"638",1,"Tube",9,3.840736728,3.329723727,5,"Y,B,Db,G","High"
"639",1,"Tube",9,5.577827736,1.845433369,8,"Y,B,O,Y","High"
"640",1,"Tube",9,5.292524377,1.635969664,8,"Y,Db,O,P","High"
"641",1,"Tube",9,4.34272481,3.297221018,5,"Y,G,P,Lb","High"
"642",1,"Tube",9,1.96099675,2.385335861,3,"Y,G,X,X","High"
"643",1,"Tube",9,4.129647887,3.246657638,5,"Y,G,X,X","High"
"644",1,"Tube",9,6.242323944,1.903212351,7,"Y,O,Db,W","High"
"645",1,"Tube",9,1.722643554,2.517156013,3,"Y,O,G,G","High"
"646",1,"Tube",9,5.913689057,1.762367281,8,"Y,O,P,P","High"
"647",1,"Tube",9,2.282410618,3.091370531,4,"Y,O,W,Db","High"
"648",1,"Tube",9,2.694111593,1.491511376,2,"Y,O,X,X","High"
"649",1,"Tube",9,3.46695558,3.297221018,5,"Y,O,Y,Lb","High"
"650",1,"Tube",9,3.131094258,1.639582882,2,"Y,P,Db,Y","High"
"651",1,"Tube",9,5.158900325,3.318889491,6,"Y,P,P,B","High"
"652",1,"Tube",9,2.564100758,3.091370531,4,"Y,W,Db,Lb","High"
"653",1,"Tube",9,2.564100758,1.475260022,2,"Y,W,G,O","High"
"654",1,"Tube",9,2.990249187,1.675693391,2,"Y,X,W,X","High"
"655",1,"Tube",9,1.740698808,2.744674973,3,"Y,X,X,X","High"
"656",1,"Tube",9,5.321413868,3.159983749,6,"Y,X,X,X","High"
"657",1,"Tube",9,6.62152221,2.022388949,7,"Y,X,X,X","High"
"658",1,"Tube",9,3.333331528,1.469842904,2,"Y,X,Y,X","High"
"659",1,"Tube",9,5.653667389,3.228602384,6,"Y,Y,Db,Db","High"
"660",1,"Tube",9,2.000720477,2.07475623,3,"Y,Y,X,X","High"
"661",1,"Tube",10,5.91991342,1.634199134,8,"G,Db,Y,Y","High"
"662",1,"Tube",10,2.773268398,3.249458874,4,"G,G,G,P","High"
"663",1,"Tube",10,4.131493506,3.181818182,5,"G,G,Lb,O","High"
"664",1,"Tube",10,6.571969697,3.014069264,6,"G,G,W,W","High"
"665",1,"Tube",10,6.423160173,3.143939394,6,"G,Lb,W,Y","High"
"666",1,"Tube",10,4.537337662,3.281926407,5,"G,P,G,G","High"
"667",1,"Tube",10,2.667748918,1.818181818,2,"G,P,Y,Lb","High"
"668",1,"Tube",10,1.829004329,3.233225108,4,"G,W,Lb,Lb","High"
"669",1,"Tube",10,2.521645022,3.192640693,4,"G,W,W,P","High"
"670",1,"Tube",10,1.923701299,2.126623377,3,"W,B,W,B","High"
"671",1,"Tube",10,6.563852814,2.491883117,7,"W,G,B,Lb","High"
"672",1,"Tube",10,1.850649351,1.525974026,3,"W,O,O,W","High"
"673",1,"Tube",10,1.915584416,1.461038961,3,"W,O,W,O","High"
"674",1,"Tube",10,6.37987013,1.704545455,7,"W,O,X,X","High"
"675",1,"Tube",10,5.183982684,3.187229437,6,"W,P,P,W","High"
"676",1,"Tube",10,1.970655148,1.742424242,3,"W,W,O,Lb","High"
"677",1,"Tube",10,6.517857143,2.711038961,7,"W,X,X,X","High"
"678",1,"Tube",10,2.307900433,1.582792208,2,"W,Y,O,Db","High"
"679",1,"Tube",10,2.651515152,1.566558442,2,"W,Y,P,Lb","High"
"680",1,"Tube",10,5.229978355,3.38474026,6,"W,Y,Y,W","High"
"681",1,"Tube",10,2.080627706,1.918290043,3,"X,Db,X,X","High"
"682",1,"Tube",10,5.178571429,3.319805195,6,"X,Db,X,X","High"
"683",1,"Tube",10,5.757575758,1.948051948,8,"X,Db,X,X","High"
"684",1,"Tube",10,1.769480519,3.127705628,4,"X,Lb,P,X","High"
"685",1,"Tube",10,1.961580087,2.754329004,3,"X,Lb,X,X","High"
"686",1,"Tube",10,6.512445887,3.371212121,6,"X,Lb,X,X","High"
"687",1,"Tube",10,2.343073593,3.108766234,4,"X,O,Lb,X","High"
"688",1,"Tube",10,4.448051948,3.162878788,5,"X,O,X,X","High"
"689",1,"Tube",10,6.661255411,2.748917749,7,"X,W,X,O","High"
"690",1,"Tube",10,1.891233766,2.55952381,3,"X,W,X,X","High"
"691",1,"Tube",10,2.167207792,3.298160173,4,"X,X,B,Db","High"
"692",1,"Tube",10,2.018398268,2.018398268,3,"X,X,Lb,P","High"
"693",1,"Tube",10,4.117965368,3.409090909,5,"X,X,Lb,X","High"
"694",1,"Tube",10,6.055194805,1.975108225,7,"X,X,P,X","High"
"695",1,"Tube",10,2.416125541,3.276515152,4,"X,X,W,G","High"
"696",1,"Tube",10,2.635281385,3.073593074,4,"X,X,X,W","High"
"697",1,"Tube",10,3.601190476,3.336038961,5,"X,X,X,W","High"
"698",1,"Tube",10,6.252705628,3.460497835,6,"X,X,X,W","High"
"699",1,"Tube",10,1.764069264,2.218614719,3,"X,X,X,X","High"
"700",1,"Tube",10,1.788419913,1.948051948,3,"X,X,X,X","High"
"701",1,"Tube",10,1.796536797,2.367424242,3,"X,X,X,X","High"
"702",1,"Tube",10,1.883116883,1.704545455,3,"X,X,X,X","High"
"703",1,"Tube",10,1.91017316,3.027597403,4,"X,X,X,X","High"
"704",1,"Tube",10,1.937229437,2.659632035,3,"X,X,X,X","High"
"705",1,"Tube",10,1.958874459,2.272727273,3,"X,X,X,X","High"
"706",1,"Tube",10,1.966991342,2.981601732,4,"X,X,X,X","High"
"707",1,"Tube",10,2.04004329,3.271103896,4,"X,X,X,X","High"
"708",1,"Tube",10,2.048160173,1.515151515,3,"X,X,X,X","High"
"709",1,"Tube",10,2.058982684,1.685606061,3,"X,X,X,X","High"
"710",1,"Tube",10,2.248376623,1.539502165,2,"X,X,X,X","High"
"711",1,"Tube",10,2.278138528,1.755952381,2,"X,X,X,X","High"
"712",1,"Tube",10,2.857142857,3.073593074,4,"X,X,X,X","High"
"713",1,"Tube",10,2.908549784,1.726190476,2,"X,X,X,X","High"
"714",1,"Tube",10,3.038419913,3.344155844,4,"X,X,X,X","High"
"715",1,"Tube",10,3.16017316,3.119588745,5,"X,X,X,X","High"
"716",1,"Tube",10,3.25487013,1.612554113,2,"X,X,X,X","High"
