"Colony","Day","Nest","Bin","PropBrood","Density","Corner"
14,2,"Tube",8,0.0622568093385214,"Low","N"
14,3,"Tube",1,0.0827338129496403,"Low","Y"
14,3,"Tube",2,0.0719424460431655,"Low","N"
14,3,"Tube",3,0.0503597122302158,"Low","Y"
14,3,"Tube",4,0.0647482014388489,"Low","Y"
14,3,"Tube",5,0.0935251798561151,"Low","N"
14,3,"Tube",6,0.31294964028777,"Low","Y"
14,3,"Tube",7,0.226618705035971,"Low","Y"
14,3,"Tube",8,0.0971223021582734,"Low","N"
14,4,"Tube",1,0.0656934306569343,"Low","Y"
14,4,"Tube",2,0.0985401459854015,"Low","N"
14,4,"Tube",3,0.0583941605839416,"Low","Y"
14,4,"Tube",4,0.0364963503649635,"Low","Y"
14,4,"Tube",5,0.116788321167883,"Low","N"
14,4,"Tube",6,0.288321167883212,"Low","Y"
14,4,"Tube",7,0.208029197080292,"Low","Y"
14,4,"Tube",8,0.127737226277372,"Low","N"
14,5,"Tube",1,0.0348432055749129,"Low","Y"
14,5,"Tube",2,0.205574912891986,"Low","N"
14,5,"Tube",3,0.0557491289198606,"Low","Y"
14,5,"Tube",4,0.0940766550522648,"Low","Y"
14,5,"Tube",5,0.153310104529617,"Low","N"
14,5,"Tube",6,0.184668989547038,"Low","Y"
14,5,"Tube",7,0.153310104529617,"Low","Y"
14,5,"Tube",8,0.118466898954704,"Low","N"
14,6,"Tube",1,0.111498257839721,"Low","Y"
14,6,"Tube",2,0.0662020905923345,"Low","N"
14,6,"Tube",3,0.0278745644599303,"Low","Y"
14,6,"Tube",4,0.048780487804878,"Low","Y"
14,6,"Tube",5,0.0696864111498258,"Low","N"
14,6,"Tube",6,0.177700348432056,"Low","Y"
14,6,"Tube",7,0.292682926829268,"Low","Y"
14,6,"Tube",8,0.205574912891986,"Low","N"
14,7,"Tube",1,0.118971061093248,"Low","Y"
14,7,"Tube",2,0.0578778135048231,"Low","N"
14,7,"Tube",3,0.0128617363344051,"Low","Y"
14,7,"Tube",4,0.0353697749196141,"Low","Y"
14,7,"Tube",5,0.0836012861736334,"Low","N"
14,7,"Tube",6,0.170418006430868,"Low","Y"
14,7,"Tube",7,0.32475884244373,"Low","Y"
