"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
"463",10,"Tube",1,4.966928483,3.217583712,6,"High"
"464",10,"Tube",2,6.20278536,1.675626551,7,"High"
"465",10,"Tube",2,6.059414806,2.057485525,7,"High"
"466",10,"Tube",2,6.128343672,3.045905707,6,"High"
"467",10,"Tube",2,3.748966088,3.134822167,5,"High"
"468",10,"Tube",2,1.786600496,3.163771712,4,"High"
"469",10,"Tube",2,2.951474359,3.166528122,4,"High"
"470",10,"Tube",3,5.839389734,2.207157226,7,"High"
"471",10,"Tube",3,2.924936689,3.059827641,4,"High"
"472",10,"Tube",3,3.755939509,3.068912766,5,"High"
"473",10,"Tube",3,5.522783684,3.152781919,6,"High"
"474",10,"Tube",3,4.182973975,3.154878648,5,"High"
"475",10,"Tube",3,2.419625046,3.165362292,4,"High"
"476",10,"Tube",4,4.8830132,1.559590672,8,"High"
"477",10,"Tube",4,5.71031467,1.721819839,7,"High"
"478",10,"Tube",4,5.904213301,2.049508525,7,"High"
"479",10,"Tube",4,4.08350516,3.106256062,5,"High"
"480",10,"Tube",4,2.652533266,3.122413635,4,"High"
"481",10,"Tube",4,2.975698297,3.125000242,4,"High"
"482",10,"Tube",5,4.92910889,1.57096342,8,"High"
"483",10,"Tube",5,5.852828584,2.226003828,7,"High"
"484",10,"Tube",5,5.979017439,2.53509145,7,"High"
"485",10,"Tube",5,2.471288813,3.139089749,4,"High"
"486",10,"Tube",5,3.180916631,3.204310932,5,"High"
"487",10,"Tube",5,5.286403658,3.210691195,6,"High"
"488",10,"Tube",6,2.37459785,1.654929577,2,"High"
"489",10,"Tube",6,6.001358414,2.720533729,7,"High"
"490",10,"Tube",6,5.904990734,2.987398073,6,"High"
"491",10,"Tube",6,3.868296887,3.228317272,5,"High"
"492",10,"Tube",7,3.513598943,1.169929312,1,"High"
"493",10,"Tube",7,5.603075038,1.400610524,8,"High"
"494",10,"Tube",7,5.950050083,1.789527607,7,"High"
"495",10,"Tube",7,5.978646927,2.361464494,7,"High"
"496",10,"Tube",7,3.409378697,3.047153909,5,"High"
"497",10,"Tube",7,4.928189511,3.061133953,6,"High"
"498",10,"Tube",9,3.697597776,1.057643788,1,"High"
"499",10,"Tube",9,5.431365031,1.437883436,8,"High"
"500",10,"Tube",9,5.939417178,1.648773006,7,"High"
"501",10,"Tube",9,5.954754601,2.022622699,7,"High"
"502",10,"Tube",9,6.098542945,2.285276074,7,"High"
"503",10,"Tube",9,6.067229678,3.083460506,6,"High"
"504",10,"Tube",12,3.328846154,1.428846154,1,"High"
"505",10,"Tube",12,5.792948077,1.512821154,7,"High"
"506",10,"Tube",12,6.201923077,1.790384615,7,"High"
"507",10,"Tube",12,3.015384615,3.009615385,5,"High"
"508",10,"Tube",12,5.544230769,3.170513462,6,"High"
"509",10,"Tube",12,3.930128846,3.196153846,5,"High"
"510",10,"Tube",13,3.646616541,0.810150376,1,"High"
"511",10,"Tube",13,5.815789474,1.528821429,7,"High"
"512",10,"Tube",13,1.702381579,1.582706767,3,"High"
"513",10,"Tube",13,4.94987406,3.010652256,6,"High"
"514",10,"Tube",13,2.92543797,3.109022556,4,"High"
"515",10,"Tube",13,5.785714286,3.127819549,6,"High"
"516",10,"Circle",2,4.205583766,1.132320237,3,"High"
"517",10,"Circle",2,4.56510934,1.271312083,4,"High"
"518",10,"Circle",2,2.999134544,1.325672721,4,"High"
"519",10,"Circle",2,3.888682357,1.545589325,5,"High"
"520",10,"Circle",2,3.5680745,1.769829503,5,"High"
"521",10,"Circle",2,4.179638621,2.014455152,6,"High"
"522",10,"Circle",4,4.125826498,1.225802349,3,"High"
"523",10,"Circle",4,3.162827351,1.336069427,4,"High"
"524",10,"Circle",4,3.826879585,1.554153816,5,"High"
"525",10,"Circle",4,3.594094757,1.576207232,5,"High"
"526",10,"Circle",4,3.398063784,1.602548199,5,"High"
"527",10,"Circle",4,2.848566179,1.872702539,6,"High"
"528",10,"Circle",5,2.961228713,1.264524693,4,"High"
"529",10,"Circle",5,3.487669373,1.442376268,4,"High"
"530",10,"Circle",5,3.718876419,1.463718457,4,"High"
"531",10,"Circle",5,2.402774769,1.515295413,4,"High"
"532",10,"Circle",5,2.788712685,1.595328622,5,"High"
"533",10,"Circle",5,3.565924065,1.700261051,5,"High"
"534",10,"Circle",6,4.143396226,1.352830189,4,"High"
"535",10,"Circle",6,3.552830189,1.494339623,4,"High"
"536",10,"Circle",6,4.188679245,1.769811321,5,"High"
"537",10,"Circle",6,3.735849057,1.771698113,5,"High"
"538",10,"Circle",6,4.726415094,1.830188679,6,"High"
"539",10,"Circle",6,2.932075472,1.886792453,6,"High"
"540",10,"Circle",8,2.567084564,1.120753323,3,"High"
"541",10,"Circle",8,3.888478582,1.125060931,3,"High"
"542",10,"Circle",8,3.738306869,1.319547637,4,"High"
"543",10,"Circle",8,3.36903065,1.324470089,4,"High"
"544",10,"Circle",8,3.669374077,1.691285081,5,"High"
"545",10,"Circle",8,2.884047267,1.787296898,6,"High"
"546",10,"Circle",9,4.327688627,1.240953257,3,"High"
"547",10,"Circle",9,3.23395841,1.455036805,4,"High"
"548",10,"Circle",9,3.633295915,1.50104343,4,"High"
"549",10,"Circle",9,4.018524107,1.63354251,5,"High"
"550",10,"Circle",9,3.760274199,1.81020795,6,"High"
"551",10,"Circle",9,3.143785425,2.09728929,7,"High"
"552",10,"Circle",10,3.668998527,1.152430044,3,"High"
"553",10,"Circle",10,2.871870398,1.244477172,3,"High"
"554",10,"Circle",10,3.950662739,1.338365243,4,"High"
"555",10,"Circle",10,3.212444772,1.533505155,5,"High"
"556",10,"Circle",10,3.543814433,1.728645066,5,"High"
"557",10,"Circle",10,2.710480486,1.809033505,6,"High"
"558",10,"Circle",12,4.445430273,0.926396456,2,"High"
"559",10,"Circle",12,2.495558059,1.171954801,3,"High"
"560",10,"Circle",12,2.67068494,1.470812631,4,"High"
"561",10,"Circle",12,4.288071156,1.4720823,4,"High"
"562",10,"Circle",12,2.659263622,1.899112069,6,"High"
"563",10,"Circle",12,3.597715279,1.909263717,6,"High"
"564",10,"Circle",13,4.550283543,1.395478132,4,"High"
"565",10,"Circle",13,4.353841735,1.465900667,4,"High"
"566",10,"Circle",13,4.624412528,1.569681245,5,"High"
"567",10,"Circle",13,4.153693477,1.877316531,6,"High"
"568",10,"Circle",13,3.345687546,2.032987398,6,"High"
"569",10,"Circle",15,5.11551705,1.212008895,3,"High"
"570",10,"Circle",15,4.322336916,1.719792439,5,"High"
"571",10,"Circle",15,5.122929948,1.76056338,5,"High"
"572",10,"Circle",15,3.584753521,2.020014826,6,"High"
"573",10,"Circle",15,3.458734248,2.361008154,8,"High"
