"","Colony","Nest","Day","ScaledX","ScaledY","Bin","Density"
"242",1,"Tube",10,1.881115846,2.951492229,4,"High"
"243",1,"Tube",13,2.131123463,2.953752034,4,"High"
"244",1,"Tube",7,2.449152563,2.955712879,4,"High"
"245",1,"Tube",11,2.196405295,2.958945748,4,"High"
"246",1,"Tube",13,1.684809216,2.959118538,4,"High"
"247",1,"Tube",11,2.257787217,2.959835341,4,"High"
"248",1,"Tube",13,2.441486277,2.960907372,4,"High"
"249",1,"Tube",12,4.603287338,2.961065266,5,"High"
"250",1,"Tube",8,2.250536481,2.961373391,4,"High"
"251",1,"Tube",13,1.666026452,2.962696207,4,"High"
"252",1,"Tube",7,2.175759596,2.963166953,4,"High"
"253",1,"Tube",7,2.30962346,2.965254523,4,"High"
"254",1,"Tube",8,1.776645207,2.965844063,4,"High"
"255",1,"Tube",12,2.813862208,2.967312635,4,"High"
"256",1,"Tube",4,1.853224847,2.967701981,4,"High"
"257",1,"Tube",12,1.871401891,2.969097598,4,"High"
"258",1,"Tube",8,1.940271817,2.969420601,4,"High"
"259",1,"Tube",8,2.570636624,2.97120887,4,"High"
"260",1,"Tube",13,1.600733987,2.97164038,4,"High"
"261",1,"Tube",13,2.379771481,2.97164038,4,"High"
"262",1,"Tube",4,1.787934957,2.972995756,4,"High"
"263",1,"Tube",6,2.407691047,2.973191081,4,"High"
"264",1,"Tube",6,2.361876409,2.973785474,4,"High"
"265",1,"Tube",13,4.250892534,2.974323632,5,"High"
"266",1,"Tube",7,2.545153953,2.974794378,4,"High"
"267",1,"Tube",11,1.740933642,2.974958423,4,"High"
"268",1,"Tube",9,2.229520284,2.975088781,4,"High"
"269",1,"Tube",7,2.110467131,2.975688795,4,"High"
"270",1,"Tube",7,2.189175856,2.975688795,4,"High"
"271",1,"Tube",11,4.646344615,2.976737609,6,"High"
"272",1,"Tube",11,2.252449658,2.977627202,4,"High"
"273",1,"Tube",12,4.8540746,2.979807374,6,"High"
"274",1,"Tube",11,1.700901954,2.980295982,4,"High"
"275",1,"Tube",9,2.353709597,2.98044947,4,"High"
"276",1,"Tube",12,5.013828764,2.981592337,6,"High"
"277",1,"Tube",12,5.606436388,2.982484818,6,"High"
"278",1,"Tube",11,1.785413296,2.982964761,4,"High"
"279",1,"Tube",13,2.127545794,2.983267805,4,"High"
"280",1,"Tube",12,1.762519165,2.9833773,4,"High"
"281",1,"Tube",12,4.108852664,2.9833773,5,"High"
"282",1,"Tube",7,2.143560572,2.984632969,4,"High"
"283",1,"Tube",11,4.010285569,2.984743947,5,"High"
"284",1,"Tube",11,4.230015058,2.984743947,5,"High"
"285",1,"Tube",11,5.522593791,2.98563354,6,"High"
"286",1,"Tube",13,5.664966332,2.985951057,6,"High"
"287",1,"Tube",4,2.235553619,2.987112489,4,"High"
"288",1,"Tube",13,2.71517798,2.987739892,4,"High"
"289",1,"Tube",12,1.744669538,2.987839707,4,"High"
"290",1,"Tube",9,2.315291321,2.988490505,4,"High"
"291",1,"Tube",11,2.481964671,2.989191912,4,"High"
"292",1,"Tube",13,4.990575666,2.989528727,6,"High"
"293",1,"Tube",4,1.755584698,2.990054063,4,"High"
"294",1,"Tube",13,1.704486397,2.990423144,4,"High"
"295",1,"Tube",13,4.099736006,2.990423144,5,"High"
"296",1,"Tube",12,4.953140031,2.990517151,6,"High"
"297",1,"Tube",13,4.932438539,2.991317561,6,"High"
"298",1,"Tube",11,2.618962004,2.991860692,4,"High"
"299",1,"Tube",5,2.411347518,2.992021277,4,"High"
"300",1,"Tube",7,2.985207279,2.992682725,4,"High"
"301",1,"Tube",13,4.161450801,2.993106396,5,"High"
"302",1,"Tube",8,1.807939914,2.993562232,4,"High"
"303",1,"Tube",5,1.846631206,2.993794326,4,"High"
"304",1,"Tube",7,1.794737813,2.994471559,4,"High"
"305",1,"Tube",4,1.890870644,2.995347838,4,"High"
"306",1,"Tube",11,1.602157123,2.995419064,4,"High"
"307",1,"Tube",5,1.787234043,2.995567376,4,"High"
"308",1,"Tube",11,2.683012705,2.996308657,4,"High"
"309",1,"Tube",7,2.933926756,2.996856076,4,"High"
"310",1,"Tube",5,2.371453901,2.99822695,4,"High"
"311",1,"Tube",11,5.062674173,2.998977436,6,"High"
"312",1,"Tube",8,1.983190272,3.000715308,4,"High"
"313",1,"Tube",11,4.959481377,3.000756622,6,"High"
"314",1,"Tube",10,2.349668561,3.001471185,4,"High"
"315",1,"Tube",13,1.633827428,3.002050569,4,"High"
"316",1,"Tube",13,4.198121912,3.002050569,5,"High"
"317",1,"Tube",4,2.42024813,3.002406205,4,"High"
"318",1,"Tube",6,1.781169132,3.00293927,4,"High"
"319",1,"Tube",6,2.557033523,3.00293927,4,"High"
"320",1,"Tube",6,1.825198807,3.003535447,4,"High"
"321",1,"Tube",8,1.787374821,3.004291845,4,"High"
"322",1,"Tube",9,2.353709597,3.004572574,4,"High"
"323",1,"Tube",12,1.617044703,3.004796852,4,"High"
"324",1,"Tube",11,1.772069399,3.006094181,4,"High"
"325",1,"Tube",11,4.882086779,3.006983774,6,"High"
"326",1,"Tube",5,3.074468085,3.007092199,4,"High"
"327",1,"Tube",7,4.756749273,3.007589084,6,"High"
"328",1,"Tube",8,2.136087268,3.008762518,4,"High"
"329",1,"Tube",4,1.830285155,3.008876962,4,"High"
"330",1,"Tube",8,2.896101574,3.010550787,4,"High"
"331",1,"Tube",8,4.679899857,3.010550787,6,"High"
"332",1,"Tube",12,5.402058156,3.011044222,6,"High"
"333",1,"Tube",11,4.829600788,3.011431739,6,"High"
"334",1,"Tube",6,1.806753002,3.013054654,4,"High"
"335",1,"Tube",9,2.319758562,3.013507057,4,"High"
"336",1,"Tube",13,1.603417239,3.014572412,4,"High"
"337",1,"Tube",4,2.895510885,3.015345955,4,"High"
"338",1,"Tube",11,1.727589746,3.015879705,4,"High"
"339",1,"Tube",11,4.193541742,3.015879705,5,"High"
"340",1,"Tube",10,2.28362494,3.016643368,4,"High"
"341",1,"Tube",11,4.786010728,3.016769298,6,"High"
"342",1,"Tube",5,1.890957447,3.019503546,4,"High"
"343",1,"Tube",5,2.526595745,3.020390071,4,"High"
"344",1,"Tube",7,5.130615717,3.020708397,6,"High"
"345",1,"Tube",8,5.075107296,3.021280401,6,"High"
"346",1,"Tube",13,2.537188931,3.022622168,4,"High"
"347",1,"Tube",6,1.874581586,3.023170037,4,"High"
"348",1,"Tube",8,4.504649499,3.023962804,5,"High"
"349",1,"Tube",10,1.694587241,3.025568182,4,"High"
"350",1,"Tube",7,1.845719601,3.025776166,4,"High"
"351",1,"Tube",5,1.656028369,3.026595745,4,"High"
"352",1,"Tube",8,2.563483548,3.026645207,4,"High"
"353",1,"Tube",8,4.386623748,3.026645207,5,"High"
"354",1,"Tube",4,4.854795192,3.027110487,6,"High"
"355",1,"Tube",7,5.00897496,3.027863736,6,"High"
"356",1,"Tube",12,1.67416351,3.028001368,4,"High"
"357",1,"Tube",13,1.682125964,3.028883089,4,"High"
"358",1,"Tube",13,1.932562816,3.028883089,4,"High"
"359",1,"Tube",6,5.095250515,3.029713711,6,"High"
"360",1,"Tube",11,1.603046716,3.030113194,4,"High"
"361",1,"Tube",7,4.581443477,3.030248253,5,"High"
"362",1,"Tube",6,4.807871517,3.030904281,6,"High"
"363",1,"Tube",11,4.174860287,3.031002787,5,"High"
"364",1,"Tube",4,1.890870644,3.031227279,4,"High"
"365",1,"Tube",4,4.225425357,3.032404262,5,"High"
"366",1,"Tube",4,4.29718424,3.032991871,5,"High"
"367",1,"Tube",5,4.313829787,3.034574468,5,"High"
"368",1,"Tube",9,1.706853031,3.034949816,4,"High"
"369",1,"Tube",10,2.448733992,3.035385477,4,"High"
"370",1,"Tube",8,1.814198856,3.037374821,4,"High"
"371",1,"Tube",11,1.647526369,3.038119531,4,"High"
"372",1,"Tube",11,6.269851972,3.039898717,6,"High"
"373",1,"Tube",5,4.238475177,3.040780142,5,"High"
"374",1,"Tube",9,2.943385473,3.042097403,4,"High"
"375",1,"Tube",7,2.511166094,3.042174413,4,"High"
"376",1,"Tube",6,1.799018759,3.04220845,4,"High"
"377",1,"Tube",13,2.516617332,3.042299349,4,"High"
"378",1,"Tube",5,1.828014184,3.042553191,4,"High"
"379",1,"Tube",11,5.019973706,3.042567497,6,"High"
"380",1,"Tube",12,4.396231662,3.043173551,5,"High"
"381",1,"Tube",11,4.35811646,3.04345709,5,"High"
"382",1,"Tube",13,1.641877184,3.044088184,4,"High"
"383",1,"Tube",7,6.385781966,3.04455893,6,"High"
"384",1,"Tube",6,2.557033523,3.04458959,4,"High"
"385",1,"Tube",6,2.363661372,3.045183983,4,"High"
"386",1,"Tube",11,4.318084772,3.045236276,5,"High"
"387",1,"Tube",12,1.891036481,3.045850995,4,"High"
"388",1,"Tube",13,4.178444731,3.046771436,5,"High"
"389",1,"Tube",7,1.970938027,3.047242182,4,"High"
"390",1,"Tube",6,1.898976671,3.047563338,4,"High"
"391",1,"Tube",4,2.505536137,3.048873196,4,"High"
"392",1,"Tube",4,5.116544125,3.049462569,6,"High"
"393",1,"Tube",7,2.391909854,3.049925434,4,"High"
"394",1,"Tube",10,2.685835945,3.051152053,4,"High"
"395",1,"Tube",8,2.306866953,3.051680973,4,"High"
"396",1,"Tube",5,2.973404255,3.052304965,4,"High"
"397",1,"Tube",6,2.634381313,3.052323834,4,"High"
"398",1,"Tube",13,2.335050615,3.053926775,4,"High"
"399",1,"Tube",4,2.342016725,3.054166971,4,"High"
"400",1,"Tube",7,1.822464751,3.055291938,4,"High"
"401",1,"Tube",7,3.148586915,3.055291938,5,"High"
"402",1,"Tube",4,4.401295146,3.055343953,5,"High"
"403",1,"Tube",13,2.288540913,3.055715609,4,"High"
"404",1,"Tube",6,6.331039111,3.055893759,6,"High"
"405",1,"Tube",6,6.416122929,3.055893759,6,"High"
"406",1,"Tube",4,1.826168363,3.055931562,4,"High"
"407",1,"Tube",8,1.839234621,3.056151645,4,"High"
"408",1,"Tube",12,2.298007982,3.056560771,4,"High"
"409",1,"Tube",13,1.61325583,3.056610027,4,"High"
"410",1,"Tube",5,4.427304965,3.056737589,5,"High"
"411",1,"Tube",8,2.49195279,3.05704578,4,"High"
"412",1,"Tube",12,1.661668771,3.057453253,4,"High"
"413",1,"Tube",13,4.397576976,3.057504444,5,"High"
