"AntIDColNest","Colony","Nest","Day","ScaledX","ScaledY","Density","ToBrood","AntID","SFZ","Occur","SFZ_Area","Occur_Area"
"17_Y,Lb,W,G_Tube",17,"Tube",8,5.420426444,4.6623037,"Low",0.388236326237705,"Y,Lb,W,G",2,6,0.91146,2.73438
"17_Y,O,Y,Lb_Tube",17,"Tube",8,6.872743682,4.512635379,"Low",0.478599818093013,"Y,O,Y,Lb",2,3,0.91146,1.36719
"17_G,G,W,W_Tube",17,"Tube",8,6.5816787,2.224729242,"Low",0.702920453263137,"G,G,W,W",1,8,0.45573,3.64584
"17_Y,Db,P,O_Tube",17,"Tube",8,7.010379061,4.071902076,"Low",0.600323948778116,"Y,Db,P,O",2,6,0.91146,2.73438
"17_Y,G,S,G_Tube",17,"Tube",8,7.112664711,3.073104693,"Low",0.654710435659235,"Y,G,S,G",3,5,1.36719,2.27865
"17_Y,P,W,O_Tube",17,"Tube",8,7.24202843,3.912454874,"Low",0.617918436834911,"Y,P,W,O",1,6,0.45573,2.73438
"17_G,G,Y,S_Tube",17,"Tube",8,5.433212996,2.19163583,"Low",0.763675912029309,"G,G,Y,S",1,6,0.45573,2.73438
"17_G,Lb,W,S_Tube",17,"Tube",8,5.703971119,2.218711643,"Low",0.746813125961968,"G,Lb,W,S",2,4,0.91146,1.82292
"17_G,P,Y,Lb_Tube",17,"Tube",8,5.946148466,2.030685921,"Low",0.73815828459376,"G,P,Y,Lb",2,7,0.91146,3.19011
"17_Y,Lb,Db,P_Tube",17,"Tube",8,5.561071751,2.054754061,"Low",0.758834996297809,"Y,Lb,Db,P",1,7,0.45573,3.19011
"17_Y,Y,Db,Db_Tube",17,"Tube",8,4.718246869,2.106440072,"Low",0.808747267419732,"Y,Y,Db,Db",1,6,0.45573,2.73438
"17_G,Lb,W,Y_Tube",17,"Tube",9,3.648966165,2.158129699,"Low",0.0564563931119202,"G,Lb,W,Y",1,1,0.45573,0.45573
"17_Y,G,Db,O_Tube",17,"Tube",9,3.774671053,1.820958647,"Low",0.0717159442882238,"Y,G,Db,O",1,6,0.45573,2.73438
"17_Y,O,Y,Lb_Tube",17,"Tube",9,3.566729323,1.042058271,"Low",0.0965484978396221,"Y,O,Y,Lb",2,3,0.91146,1.36719
"17_R,W,Y,Db_Tube",17,"Tube",9,2.384868421,2.234492481,"Low",0.0235286470481484,"R,W,Y,Db",2,3,0.91146,1.36719
"17_W,P,Db,G_Tube",17,"Tube",9,2.971099624,2.393092105,"Low",0.0160708109434537,"W,P,Db,G",2,4,0.91146,1.82292
"17_W,P,O,G_Tube",17,"Tube",9,2.971099624,2.393092105,"Low",0.0160708109434537,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,G,Y_Tube",17,"Tube",9,1.332236842,2.250157425,"Low",0.0898155809747826,"Y,Db,G,Y",2,5,0.91146,2.27865
"17_Y,P,W,O_Tube",17,"Tube",9,2.011278195,4.474466635,"Low",0.178760364495105,"Y,P,W,O",1,6,0.45573,2.73438
"17_R,O,G,W_Tube",17,"Tube",9,4.653038064,4.335838816,"Low",0.342420472073748,"R,O,G,W",2,4,0.91146,1.82292
"17_W,G,G,W_Tube",17,"Tube",9,4.039786184,4.688282425,"Low",0.306404884297678,"W,G,G,W",1,6,0.45573,2.73438
"17_Y,Db,P,O_Tube",17,"Tube",9,4.395364192,4.537906485,"Low",0.327249473827332,"Y,Db,P,O",2,6,0.91146,2.73438
"17_Y,Lb,W,G_Tube",17,"Tube",9,3.522868891,4.667920583,"Low",0.274160609461643,"Y,Lb,W,G",2,6,0.91146,2.73438
"17_Y,P,S,P_Tube",17,"Tube",9,2.797619831,4.374217575,"Low",0.226072896340216,"Y,P,S,P",1,6,0.45573,2.73438
"17_G,Db,Y,Y_Tube",17,"Tube",9,6.319706297,4.436090226,"Low",0.447605763592849,"G,Db,Y,Y",2,5,0.91146,2.27865
"17_Y,Db,S,Db_Tube",17,"Tube",9,7.233710056,4.589598214,"Low",0.50567071807661,"Y,Db,S,Db",1,7,0.45573,3.19011
"17_Y,Lb,Db,P_Tube",17,"Tube",9,6.959586466,4.304511278,"Low",0.487573803624343,"Y,Lb,Db,P",1,7,0.45573,3.19011
"17_Y,Y,Db,Db_Tube",17,"Tube",9,5.518201715,4.256166516,"Low",0.396720173186939,"Y,Y,Db,Db",1,6,0.45573,2.73438
"17_G,G,Y,S_Tube",17,"Tube",9,7.028507989,3.615289004,"Low",0.625613316108806,"G,G,Y,S",1,6,0.45573,2.73438
"17_G,Lb,W,S_Tube",17,"Tube",9,6.708959117,2.442041823,"Low",0.693239294716125,"G,Lb,W,S",2,4,0.91146,1.82292
"17_G,P,Y,Lb_Tube",17,"Tube",9,6.929823778,3.502507049,"Low",0.629396538572856,"G,P,Y,Lb",2,7,0.91146,3.19011
"17_Y,G,O,Db_Tube",17,"Tube",9,6.860902256,2.609649906,"Low",0.683414167182874,"Y,G,O,Db",1,7,0.45573,3.19011
"17_Y,Lb,Lb,S_Tube",17,"Tube",9,6.989349154,2.543860432,"Low",0.688777180120555,"Y,Lb,Lb,S",2,6,0.91146,2.73438
"17_G,G,W,W_Tube",17,"Tube",9,5.285086936,2.145989192,"Low",0.777498147360322,"G,G,W,W",1,8,0.45573,3.64584
"17_Y,G,S,G_Tube",17,"Tube",9,5.487154605,2.316729323,"Low",0.762731533302814,"Y,G,S,G",3,5,1.36719,2.27865
"17_G,G,W,W_Tube",17,"Tube",10,3.552599778,1.929046563,"Low",0.0602679448875765,"G,G,W,W",1,8,0.45573,3.64584
"17_W,G,G,W_Tube",17,"Tube",10,3.392461197,1.983246489,"Low",0.0496195109627582,"W,G,G,W",1,6,0.45573,2.73438
"17_Y,Db,G,Y_Tube",17,"Tube",10,3.407243163,1.06922949,"Low",0.098167973677594,"Y,Db,G,Y",2,5,0.91146,2.27865
"17_Y,Y,Db,Db_Tube",17,"Tube",10,3.325892857,2.428336466,"Low",0.043821910431636,"Y,Y,Db,Db",1,6,0.45573,2.73438
"17_R,W,Y,Db_Tube",17,"Tube",10,2.9563932,2.394678492,"Low",0.0211030436249403,"R,W,Y,Db",2,3,0.91146,1.36719
"17_W,P,Db,G_Tube",17,"Tube",10,2.578837768,2.428553215,"Low",0.0119714402851873,"W,P,Db,G",2,4,0.91146,1.82292
"17_Y,Db,Lb,W_Tube",17,"Tube",10,2.3915983,2.288124538,"Low",0.0165907678821825,"Y,Db,Lb,W",1,5,0.45573,2.27865
"17_Y,Lb,W,G_Tube",17,"Tube",10,2.305986696,4.636609387,"Low",0.193055631174184,"Y,Lb,W,G",2,6,0.91146,2.73438
"17_R,S,G,G_Tube",17,"Tube",10,3.259423503,4.491254619,"Low",0.249316272879523,"R,S,G,G",2,5,0.91146,2.27865
"17_W,O,O,Y_Tube",17,"Tube",10,3.357969327,4.474007761,"Low",0.2553128502456,"W,O,O,Y",1,5,0.45573,2.27865
"17_Y,Lb,Db,P_Tube",17,"Tube",10,2.850456393,4.363143016,"Low",0.222725684273352,"Y,Lb,Db,P",1,7,0.45573,3.19011
"17_Y,P,S,P_Tube",17,"Tube",10,2.820892461,4.49618071,"Low",0.222110048260284,"Y,P,S,P",1,6,0.45573,2.73438
"17_G,Db,Y,Y_Tube",17,"Tube",10,6.677753141,4.453682557,"Low",0.463615972236867,"G,Db,Y,Y",2,5,0.91146,2.27865
"17_R,O,G,W_Tube",17,"Tube",10,5.522296748,4.315718773,"Low",0.390510482336355,"R,O,G,W",2,4,0.91146,1.82292
"17_G,G,Y,S_Tube",17,"Tube",10,7.177259793,4.142645972,"Low",0.60648298511585,"G,G,Y,S",1,6,0.45573,2.73438
"17_W,P,O,G_Tube",17,"Tube",10,6.706701774,2.388519956,"Low",0.690032430539973,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,S,Db_Tube",17,"Tube",10,6.783074649,3.881498522,"Low",0.597228317841452,"Y,Db,S,Db",1,7,0.45573,3.19011
"17_Y,G,O,Db_Tube",17,"Tube",10,7.142769771,3.63513119,"Low",0.622098732509024,"Y,G,O,Db",1,7,0.45573,3.19011
"17_Y,Lb,Lb,S_Tube",17,"Tube",10,7.068859941,3.243409091,"Low",0.641211607571046,"Y,Lb,Lb,S",2,6,0.91146,2.73438
"17_G,Lb,W,S_Tube",17,"Tube",10,4.662477827,2.206823725,"Low",0.808549758112771,"G,Lb,W,S",2,4,0.91146,1.82292
"17_G,P,Y,Lb_Tube",17,"Tube",10,5.689824464,1.960458241,"Low",0.751689604203852,"G,P,Y,Lb",2,7,0.91146,3.19011
"17_Y,Db,P,O_Tube",17,"Tube",10,5.234048411,2.23885255,"Low",0.772728896172102,"Y,Db,P,O",2,6,0.91146,2.73438
"17_Y,G,Db,O_Tube",17,"Tube",10,6.105567258,2.26533629,"Low",0.719578252177024,"Y,G,Db,O",1,6,0.45573,2.73438
"17_Y,G,S,G_Tube",17,"Tube",10,4.997536955,2.300443459,"Low",0.786815713253473,"Y,G,S,G",3,5,1.36719,2.27865
"17_G,G,W,W_Tube",17,"Tube",11,3.448877018,1.57961301,"Low",0.47968079082333,"G,G,W,W",1,8,0.45573,3.64584
"17_G,Lb,W,Y_Tube",17,"Tube",11,3.801835233,2.190567426,"Low",0.485976369392723,"G,Lb,W,Y",1,1,0.45573,0.45573
"17_R,W,Y,Db_Tube",17,"Tube",11,3.471035138,2.361507597,"Low",0.464371716072692,"R,W,Y,Db",2,3,0.91146,1.36719
"17_W,G,G,W_Tube",17,"Tube",11,3.652262583,1.319247388,"Low",0.500328250010194,"W,G,G,W",1,6,0.45573,2.73438
"17_Y,Y,Db,Db_Tube",17,"Tube",11,2.791328529,2.434096452,"Low",0.421407050718237,"Y,Y,Db,Db",1,6,0.45573,2.73438
"17_Y,O,Y,Lb_Tube",17,"Tube",11,2.481006648,4.778015195,"Low",0.215449982625985,"Y,O,Y,Lb",2,3,0.91146,1.36719
"17_Y,P,W,O_Tube",17,"Tube",11,1.971747388,4.589268756,"Low",0.246646541686067,"Y,P,W,O",1,6,0.45573,2.73438
"17_R,S,G,G_Tube",17,"Tube",11,3.361823362,4.600546059,"Low",0.159218603612687,"R,S,G,G",2,5,0.91146,2.27865
"17_Y,Db,S,Db_Tube",17,"Tube",11,3.179605888,4.516263058,"Low",0.170437989387252,"Y,Db,S,Db",1,7,0.45573,3.19011
"17_Y,G,Db,O_Tube",17,"Tube",11,3.839031339,4.305555556,"Low",0.12908748256008,"Y,G,Db,O",1,6,0.45573,2.73438
"17_Y,Lb,Db,P_Tube",17,"Tube",11,3.556505223,4.342355176,"Low",0.146741792480058,"Y,Lb,Db,P",1,7,0.45573,3.19011
"17_Y,P,S,P_Tube",17,"Tube",11,2.942782526,4.264007597,"Low",0.185605540094126,"Y,P,S,P",1,6,0.45573,2.73438
"17_G,Db,Y,Y_Tube",17,"Tube",11,7.023979107,4.482431149,"Low",0.0718874782411572,"G,Db,Y,Y",2,5,0.91146,2.27865
"17_R,O,G,W_Tube",17,"Tube",11,6.339031339,4.341564577,"Low",0.0293038069153648,"R,O,G,W",2,4,0.91146,1.82292
"17_W,O,O,Y_Tube",17,"Tube",11,5.25997151,4.38805793,"Low",0.0394231297120372,"W,O,O,Y",1,5,0.45573,2.27865
"17_W,P,Db,G_Tube",17,"Tube",11,5.653687085,4.291707028,"Low",0.0171490903617633,"W,P,Db,G",2,4,0.91146,1.82292
"17_W,P,O,G_Tube",17,"Tube",11,5.653687085,4.291707028,"Low",0.0171490903617633,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Lb,Lb,S_Tube",17,"Tube",11,6.915954416,2.969294872,"Low",0.132139689577752,"Y,Lb,Lb,S",2,6,0.91146,2.73438
"17_Y,Lb,W,G_Tube",17,"Tube",11,6.977682811,2.133587369,"Low",0.184682686011745,"Y,Lb,W,G",2,6,0.91146,2.73438
"17_Y,Db,P,O_Tube",17,"Tube",11,6.276512346,2.22538699,"Low",0.188712752382182,"Y,Db,P,O",2,6,0.91146,2.73438
"17_Y,G,S,G_Tube",17,"Tube",11,4.742006173,2.159703229,"Low",0.281239357150369,"Y,G,S,G",3,5,1.36719,2.27865
"17_G,Lb,W,Y_Tube",17,"Tube",12,3.703220191,2.314332028,"Low",0.0720585042719279,"G,Lb,W,Y",1,1,0.45573,0.45573
"17_R,S,G,G_Tube",17,"Tube",12,3.65100087,1.333768494,"Low",0.0914683610332409,"R,S,G,G",2,5,0.91146,2.27865
"17_R,W,Y,Db_Tube",17,"Tube",12,3.395707137,2.465187119,"Low",0.0548004265521206,"R,W,Y,Db",2,3,0.91146,1.36719
"17_Y,O,Y,Lb_Tube",17,"Tube",12,3.854075283,0.962430374,"Low",0.118076729347391,"Y,O,Y,Lb",2,3,0.91146,1.36719
"17_Y,Y,Db,Db_Tube",17,"Tube",12,3.784449521,1.371481723,"Low",0.0949008466039453,"Y,Y,Db,Db",1,6,0.45573,2.73438
"17_Y,Db,G,Y_Tube",17,"Tube",12,1.13794604,1.969103568,"Low",0.0911254344335706,"Y,Db,G,Y",2,5,0.91146,2.27865
"17_W,G,G,W_Tube",17,"Tube",12,2.098200609,4.720772411,"Low",0.178083176408657,"W,G,G,W",1,6,0.45573,2.73438
"17_W,O,O,Y_Tube",17,"Tube",12,3.648825065,4.586597041,"Low",0.269398837343408,"W,O,O,Y",1,5,0.45573,2.27865
"17_Y,Lb,Db,P_Tube",17,"Tube",12,2.987380331,4.328400783,"Low",0.226017055531513,"Y,Lb,Db,P",1,7,0.45573,3.19011
"17_Y,P,S,P_Tube",17,"Tube",12,3.408035248,4.519871628,"Low",0.253762198252886,"Y,P,S,P",1,6,0.45573,2.73438
"17_Y,P,W,O_Tube",17,"Tube",12,2.742238903,4.326224978,"Low",0.210624235482396,"Y,P,W,O",1,6,0.45573,2.73438
"17_G,Db,Y,Y_Tube",17,"Tube",12,6.445459095,4.414708442,"Low",0.443797632526925,"G,Db,Y,Y",2,5,0.91146,2.27865
"17_R,O,G,W_Tube",17,"Tube",12,6.280097911,4.33637946,"Low",0.433188518669657,"R,O,G,W",2,4,0.91146,1.82292
"17_G,Lb,W,S_Tube",17,"Tube",12,6.729765013,2.502900348,"Low",0.677797457193416,"G,Lb,W,S",2,4,0.91146,1.82292
"17_G,P,Y,Lb_Tube",17,"Tube",12,6.840006527,3.77647302,"Low",0.599595115946884,"G,P,Y,Lb",2,7,0.91146,3.19011
"17_Y,Db,S,Db_Tube",17,"Tube",12,7.089497389,3.535683203,"Low",0.620236533320958,"Y,Db,S,Db",1,7,0.45573,3.19011
"17_Y,G,Db,O_Tube",17,"Tube",12,6.996664491,3.904118799,"Low",0.598220297697791,"Y,G,Db,O",1,6,0.45573,2.73438
"17_W,P,O,G_Tube",17,"Tube",12,5.949375544,2.273716275,"Low",0.72345197142363,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,Lb,W_Tube",17,"Tube",12,6.21917537,2.453583551,"Low",0.704174623183706,"Y,Db,Lb,W",1,5,0.45573,2.27865
"17_Y,G,S,G_Tube",17,"Tube",12,4.691760226,2.19901436,"Low",0.801725130603553,"Y,G,S,G",3,5,1.36719,2.27865
"17_Y,Lb,Lb,S_Tube",17,"Tube",12,5.132724108,2.375979112,"Low",0.772740232168672,"Y,Lb,Lb,S",2,6,0.91146,2.73438
"17_Y,Lb,W,G_Tube",17,"Tube",12,6.166956049,2.04743255,"Low",0.719056058866791,"Y,Lb,W,G",2,6,0.91146,2.73438
"17_G,G,W,W_Tube",17,"Tube",14,3.544504995,1.475930972,"Low",0.0792769330877621,"G,G,W,W",1,8,0.45573,3.64584
"17_G,G,Y,S_Tube",17,"Tube",14,3.760217984,1.943687557,"Low",0.0756158039576098,"G,G,Y,S",1,6,0.45573,2.73438
"17_G,Lb,W,Y_Tube",17,"Tube",14,3.701180745,2.163941871,"Low",0.069722008491367,"G,Lb,W,Y",1,1,0.45573,0.45573
"17_Y,O,Y,Lb_Tube",17,"Tube",14,3.321980018,1.530426885,"Low",0.0713274191479367,"Y,O,Y,Lb",2,3,0.91146,1.36719
"17_W,P,Db,G_Tube",17,"Tube",14,1.907356948,2.243415077,"Low",0.043453963792551,"W,P,Db,G",2,4,0.91146,1.82292
"17_Y,Y,Db,Db_Tube",17,"Tube",14,2.879200727,2.450045413,"Low",0.0221620654569503,"Y,Y,Db,Db",1,6,0.45573,2.73438
"17_W,P,O,G_Tube",17,"Tube",14,3.172116258,4.346049046,"Low",0.239445939821128,"W,P,O,G",2,6,0.91146,2.73438
"17_Y,Db,S,Db_Tube",17,"Tube",14,3.721616712,4.420980926,"Low",0.274351234139433,"Y,Db,S,Db",1,7,0.45573,3.19011
"17_G,Db,Y,Y_Tube",17,"Tube",14,6.653042688,4.54359673,"Low",0.459060133095127,"G,Db,Y,Y",2,5,0.91146,2.27865
"17_W,O,O,Y_Tube",17,"Tube",14,5.070390554,4.364214351,"Low",0.358854166908781,"W,O,O,Y",1,5,0.45573,2.27865
"17_G,P,Y,Lb_Tube",17,"Tube",14,6.664396004,2.945049955,"Low",0.651592492996447,"G,P,Y,Lb",2,7,0.91146,3.19011
"17_Y,G,S,G_Tube",17,"Tube",14,6.975476839,2.359218892,"Low",0.690153487203878,"Y,G,S,G",3,5,1.36719,2.27865
"17_G,Lb,W,S_Tube",17,"Tube",14,5.533605813,2.177565849,"Low",0.751981709196978,"G,Lb,W,S",2,4,0.91146,1.82292
"17_Y,Db,G,Y_Tube",17,"Tube",14,5.213442325,2.300181653,"Low",0.770006391400235,"Y,Db,G,Y",2,5,0.91146,2.27865
"17_Y,Db,P,O_Tube",17,"Tube",14,5.976385104,2.125340599,"Low",0.72751912720657,"Y,Db,P,O",2,6,0.91146,2.73438
"17_Y,G,O,Db_Tube",17,"Tube",14,5.120345141,2.440962761,"Low",0.774963495540029,"Y,G,O,Db",1,7,0.45573,3.19011
"17_Y,Lb,Db,P_Tube",17,"Tube",14,6.121707539,2.138964578,"Low",0.719329963584486,"Y,Lb,Db,P",1,7,0.45573,3.19011
"17_Y,Lb,Lb,S_Tube",17,"Tube",14,4.504995459,2.032243415,"Low",0.817018957593029,"Y,Lb,Lb,S",2,6,0.91146,2.73438
"17_Y,Lb,W,G_Tube",17,"Tube",14,4.495912807,2.306993642,"Low",0.814828934120305,"Y,Lb,W,G",2,6,0.91146,2.73438
"17_Y,P,S,P_Tube",17,"Tube",14,5.181653043,2.157129882,"Low",0.773718183962532,"Y,P,S,P",1,6,0.45573,2.73438
"17_Y,P,W,O_Tube",17,"Tube",14,4.847865577,2.07311535,"Low",0.795402274358584,"Y,P,W,O",1,6,0.45573,2.73438
"18_W,G,O,O_Tube",18,"Tube",3,2.585435726,0.839248817,"Low",0.174260840341622,"W,G,O,O",3,6,0.339726,0.679452
"18_W,G,O,O_Tube",18,"Tube",5,4.403869382,1.854712079,"Low",0.254296949155,"W,G,O,O",3,6,0.339726,0.679452
"18_W,G,O,O_Tube",18,"Tube",6,3.845720721,1.824324324,"Low",0.161793077244782,"W,G,O,O",3,6,0.339726,0.679452
"18_W,G,O,O_Tube",18,"Tube",7,2.544318182,1.238636364,"Low",0.109434940217409,"W,G,O,O",3,6,0.339726,0.679452
"18_W,G,O,O_Tube",18,"Tube",8,4.547682709,1.797386364,"Low",0.267435608613577,"W,G,O,O",3,6,0.339726,0.679452
"18_W,G,O,O_Tube",18,"Tube",11,5.007996641,1.608284549,"Low",0.216977057001557,"W,G,O,O",3,6,0.339726,0.679452
"18_W,G,O,O_Tube",18,"Tube",12,4.932032358,1.730201684,"Low",0.325525203140396,"W,G,O,O",3,6,0.339726,0.679452
"20_Lb,O,W,G_Tube",20,"Tube",1,1.437037778,2.385184444,"Low",0.12499270667344,"Lb,O,W,G",2,4,0.35906,0.71812
"20_Lb,O,W,G_Tube",20,"Tube",3,1.280092593,2.543981481,"Low",0.130441236818701,"Lb,O,W,G",2,4,0.35906,0.71812
"20_Lb,O,W,G_Tube",20,"Tube",5,1.638011152,2.024472584,"Low",0.284209964471367,"Lb,O,W,G",2,4,0.35906,0.71812
"20_Lb,O,W,G_Tube",20,"Tube",8,3.848259328,3.828979478,"Low",0.0159845774475111,"Lb,O,W,G",2,4,0.35906,0.71812
"20_Lb,O,W,G_Tube",20,"Tube",12,6.112599996,3.551144094,"Low",0.189067942054038,"Lb,O,W,G",2,4,0.35906,0.71812
"20_Lb,O,W,G_Tube",20,"Tube",13,4.623155594,3.72863345,"Low",0.0721887240673014,"Lb,O,W,G",2,4,0.35906,0.71812
"20_Lb,O,W,G_Tube",20,"Tube",14,4.38117918,3.68677559,"Low",0.055119101363264,"Lb,O,W,G",2,4,0.35906,0.71812
"1_G,G,G,P_Circle",1,"Circle",4,3.99035078,1.680584633,"High",0.0885465910129791,"G,G,G,P",2,5,0.433634,1.084085
"1_G,Lb,W,Y_Circle",1,"Circle",4,3.981998886,1.443947661,"High",0.100772025377574,"G,Lb,W,Y",1,7,0.216817,1.517719
"1_G,P,Lb,Y_Circle",1,"Circle",4,3.052154788,1.836486637,"High",0.0320293957220265,"G,P,Lb,Y",3,5,0.650451,1.084085
"1_G,W,Lb,Lb_Circle",1,"Circle",4,3.597811804,2.031364143,"High",0.0420426927651164,"G,W,Lb,Lb",2,3,0.433634,0.650451
"1_G,W,W,P_Circle",1,"Circle",4,3.837232739,2.073123608,"High",0.0628537779453534,"G,W,W,P",1,4,0.216817,0.867268
"1_W,G,G,W_Circle",1,"Circle",4,3.4419098,1.193390869,"High",0.093350221510383,"W,G,G,W",0,8,0,1.734536
"1_W,G,Y,Y_Circle",1,"Circle",4,3.958797327,1.161837416,"High",0.118241338248483,"W,G,Y,Y",2,6,0.433634,1.300902
"1_W,W,Db,Db_Circle",1,"Circle",4,2.487010022,1.64717706,"High",0.078574982066255,"W,W,Db,Db",2,6,0.433634,1.300902
"1_W,Y,G,B_Circle",1,"Circle",4,4.237193764,2.188195991,"High",0.0992045276346996,"W,Y,G,B",1,6,0.216817,1.300902
"1_Y,B,O,Y_Circle",1,"Circle",4,3.665556793,2.858201559,"High",0.0790026320178561,"Y,B,O,Y",2,6,0.433634,1.300902
"1_Y,Lb,G,W_Circle",1,"Circle",4,4.199148107,1.797511136,"High",0.101521986395166,"Y,Lb,G,W",1,8,0.216817,1.734536
"1_Y,O,P,P_Circle",1,"Circle",4,3.806609131,2.746842984,"High",0.0800713979561826,"Y,O,P,P",2,5,0.433634,1.084085
"1_Y,O,W,Db_Circle",1,"Circle",4,3.409432071,2.41091314,"High",0.0321272373452928,"Y,O,W,Db",2,4,0.433634,0.867268
"1_Y,P,W,O_Circle",1,"Circle",4,3.127321826,2.798808463,"High",0.0585287194057324,"Y,P,W,O",2,5,0.433634,1.084085
"1_Y,W,Db,Lb_Circle",1,"Circle",4,3.806609131,1.764103563,"High",0.0700460583227888,"Y,W,Db,Lb",1,9,0.216817,1.951353
"1_G,Lb,W,Y_Circle",1,"Circle",5,4.675927778,2.057405556,"High",0.115050924036827,"G,Lb,W,Y",1,7,0.216817,1.517719
"1_G,P,G,G_Circle",1,"Circle",5,2.668516667,2.364816667,"High",0.072898061259889,"G,P,G,G",3,5,0.650451,1.084085
"1_G,P,Lb,Y_Circle",1,"Circle",5,3.075927778,1.990738889,"High",0.0370698097446182,"G,P,Lb,Y",3,5,0.650451,1.084085
"1_G,W,Lb,Lb_Circle",1,"Circle",5,3.164816667,2.346294444,"High",0.0296427455404092,"G,W,Lb,Lb",2,3,0.433634,0.650451
"1_G,W,W,P_Circle",1,"Circle",5,3.742594444,2.183333333,"High",0.0284528353610091,"G,W,W,P",1,4,0.216817,0.867268
"1_W,B,O,G_Circle",1,"Circle",5,2.968516667,1.524072222,"High",0.07363662653923,"W,B,O,G",3,6,0.650451,1.300902
"1_W,G,G,W_Circle",1,"Circle",5,4.120372222,1.590738889,"High",0.0829568779610035,"W,G,G,W",0,8,0,1.734536
"1_W,G,Y,Y_Circle",1,"Circle",5,4.735183333,1.283333333,"High",0.145364548462087,"W,G,Y,Y",2,6,0.433634,1.300902
"1_W,O,O,W_Circle",1,"Circle",5,4.55,1.387038889,"High",0.125866686582347,"W,O,O,W",2,6,0.433634,1.300902
"1_W,P,O,Y_Circle",1,"Circle",5,4.155555556,2.922222222,"High",0.0960412270574372,"W,P,O,Y",2,6,0.433634,1.300902
"1_W,W,Db,Db_Circle",1,"Circle",5,3.709261111,0.924072222,"High",0.117905369266313,"W,W,Db,Db",2,6,0.433634,1.300902
"1_W,W,O,Lb_Circle",1,"Circle",5,4.131483333,1.372222222,"High",0.0978880452212827,"W,W,O,Lb",3,5,0.650451,1.084085
"1_Y,B,O,Y_Circle",1,"Circle",5,2.935183333,1.746294444,"High",0.0605411234361232,"Y,B,O,Y",2,6,0.433634,1.300902
"1_Y,Db,G,Y_Circle",1,"Circle",5,2.69815,1.124072222,"High",0.118180155707394,"Y,Db,G,Y",2,5,0.433634,1.084085
"1_Y,Lb,G,W_Circle",1,"Circle",5,2.794444444,2.135183333,"High",0.0591636585233528,"Y,Lb,G,W",1,8,0.216817,1.734536
"1_Y,O,P,P_Circle",1,"Circle",5,4.522222222,2.533333333,"High",0.105780344315823,"Y,O,P,P",2,5,0.433634,1.084085
"1_Y,O,W,Db_Circle",1,"Circle",5,2.961111111,2.513888889,"High",0.0538993093285273,"Y,O,W,Db",2,4,0.433634,0.867268
"1_Y,P,W,O_Circle",1,"Circle",5,3.627777778,1.657405556,"High",0.0507113440435964,"Y,P,W,O",2,5,0.433634,1.084085
"1_Y,W,Db,Lb_Circle",1,"Circle",5,2.935183333,1.938888889,"High",0.0508455716101561,"Y,W,Db,Lb",1,9,0.216817,1.951353
"1_Y,Y,O,Lb_Circle",1,"Circle",5,3.730555556,2.922222222,"High",0.0744474974071561,"Y,Y,O,Lb",2,5,0.433634,1.084085
"1_G,Lb,W,Y_Circle",1,"Circle",6,3.946581305,2.639347167,"High",0.082899040962288,"G,Lb,W,Y",1,7,0.216817,1.517719
"1_G,P,G,G_Circle",1,"Circle",6,2.576311355,2.616125542,"High",0.0495910449974427,"G,P,G,G",3,5,0.650451,1.084085
"1_G,P,Lb,Y_Circle",1,"Circle",6,2.496682981,2.257797857,"High",0.0747346572222724,"G,P,Lb,Y",3,5,0.650451,1.084085
"1_G,W,Lb,Lb_Circle",1,"Circle",6,2.848376626,2.486729434,"High",0.0377172629400174,"G,W,Lb,Lb",2,3,0.433634,0.650451
"1_G,W,W,P_Circle",1,"Circle",6,3.263106084,2.679161354,"High",0.022737233670963,"G,W,W,P",1,4,0.216817,0.867268
"1_W,B,O,G_Circle",1,"Circle",6,3.017586922,1.677172635,"High",0.106569313412458,"W,B,O,G",3,6,0.650451,1.300902
"1_W,G,G,W_Circle",1,"Circle",6,2.622759581,1.989052094,"High",0.0879197411160783,"W,G,G,W",0,8,0,1.734536
"1_W,G,Y,Y_Circle",1,"Circle",6,3.717649729,1.420037684,"High",0.143298455833612,"W,G,Y,Y",2,6,0.433634,1.300902
"1_W,O,O,W_Circle",1,"Circle",6,4.367949778,2.237890764,"High",0.131777406281382,"W,O,O,W",2,6,0.433634,1.300902
"1_W,P,O,Y_Circle",1,"Circle",6,4.450897661,2.450229778,"High",0.132282729565527,"W,P,O,Y",2,6,0.433634,1.300902
"1_W,W,O,Lb_Circle",1,"Circle",6,2.407101059,2.221298201,"High",0.0830323343897993,"W,W,O,Lb",3,5,0.650451,1.084085
"1_W,Y,G,B_Circle",1,"Circle",6,3.850365345,1.809888252,"High",0.11864755553858,"W,Y,G,B",1,6,0.216817,1.300902
"1_Y,B,O,Y_Circle",1,"Circle",6,2.984406774,1.902784704,"High",0.0859978047613986,"Y,B,O,Y",2,6,0.433634,1.300902
"1_Y,Db,G,Y_Circle",1,"Circle",6,2.808562439,1.753481502,"High",0.102284079630075,"Y,Db,G,Y",2,5,0.433634,1.084085
