"Colony","Nest","Day","ScaledX","ScaledY","Bin","AntID","Density"
11,"Circle",3,2.327773749,1.27991298,3,"X,X,X,X","Low"
11,"Circle",3,2.596084119,1.200145033,3,"X,X,X,X","Low"
11,"Circle",3,4.186004351,1.570581943,4,"X,X,X,X","Low"
11,"Circle",3,2.979816896,1.510152284,4,"X,X,X,X","Low"
11,"Circle",3,3.320643582,1.795382524,4,"X,X,X,X","Low"
11,"Circle",3,2.672226251,1.617113851,4,"X,X,X,X","Low"
11,"Circle",3,2.117476432,1.783901378,4,"X,X,X,X","Low"
11,"Circle",3,3.813754532,2.109621102,5,"X,X,X,X","Low"
11,"Circle",3,3.3037219,2.054024656,5,"X,X,X,X","Low"
11,"Circle",3,2.771936186,1.904156998,5,"X,X,X,X","Low"
11,"Circle",3,2.92422045,2.012931472,5,"X,X,X,X","Low"
11,"Circle",3,5.232052212,1.912617839,5,"X,X,X,X","Low"
11,"Circle",3,2.429296592,2.012327774,5,"X,X,X,X","Low"
11,"Circle",3,3.835509427,2.27399021,6,"X,X,X,X","Low"
11,"Circle",3,3.588953952,2.259486947,6,"X,X,X,X","Low"
11,"Circle",3,4.865844815,2.289702683,6,"X,X,X,X","Low"
11,"Circle",3,4.728063814,2.304205946,6,"X,X,X,X","Low"
11,"Circle",3,4.597534445,2.260696157,6,"X,X,X,X","Low"
11,"Circle",3,5.199419869,2.195431472,6,"X,X,X,X","Low"
11,"Circle",3,4.666424946,2.122915156,6,"X,X,X,X","Low"
11,"Circle",3,2.548948513,2.277012328,6,"X,X,X,X","Low"
11,"Circle",3,2.49093546,2.277012328,6,"X,X,X,X","Low"
11,"Circle",3,2.200870196,2.164612038,6,"X,X,X,X","Low"
11,"Circle",3,3.252960479,2.520545685,7,"X,X,X,X","Low"
11,"Circle",3,3.762993111,2.6825,7,"X,X,X,X","Low"
11,"Circle",3,3.767826323,2.820281001,7,"X,X,X,X","Low"
11,"Circle",3,4.650108774,2.699419869,7,"X,X,X,X","Low"
11,"Circle",3,4.880348078,2.703045685,7,"X,X,X,X","Low"
11,"Circle",3,2.563451777,2.625090645,7,"X,X,X,X","Low"
11,"Circle",3,3.576867295,3.028159898,8,"X,X,X,X","Low"
11,"Circle",3,3.93703227,3.016075054,8,"X,X,X,X","Low"
11,"Circle",3,4.275440537,2.958062001,8,"X,X,X,X","Low"
11,"Circle",3,3.683828861,3.225163162,8,"X,X,X,X","Low"
11,"Circle",3,2.625090645,2.849891226,8,"X,X,X,X","Low"
11,"Circle",3,2.498187092,2.824510515,8,"X,X,X,X","Low"
11,"Circle",4,2.916101429,0.747070235,1,"?,X,Y,Y","Low"
11,"Circle",4,2.8901915,0.613819172,1,"Db,Db,O,Lb","Low"
11,"Circle",4,2.690314906,0.728563143,1,"Db,G,S,S","Low"
11,"Circle",4,3.086366677,0.710056051,1,"Db,G,X,X","Low"
11,"Circle",4,3.756323411,0.415793286,1,"Db,G,Y,O","Low"
11,"Circle",4,3.395435115,0.40653974,1,"Db,Lb,Db,Lb","Low"
11,"Circle",4,3.54719327,0.576804987,1,"Db,O,Db,O","Low"
11,"Circle",4,4.235657096,0.367674847,1,"Db,P,G,W","Low"
11,"Circle",4,3.565700362,0.223319528,1,"Db,P,Lb,S","Low"
11,"Circle",4,3.580506036,0.326959244,1,"Db,S,S,Lb","Low"
11,"Circle",4,3.504626958,0.184454635,1,"Db,X,?,X","Low"
11,"Circle",4,4.463910615,0.612584749,1,"Db,Y,Y,Db","Low"
11,"Circle",4,2.531153913,0.698951795,1,"Lb,P,S,Db","Low"
11,"Circle",4,3.049352492,0.310302861,1,"Lb,Y,P,W","Low"
11,"Circle",4,4.052436884,0.202961727,1,"X,P,P,?","Low"
11,"Circle",4,3.743368446,-0.000616,1,"X,X,X,X","Low"
11,"Circle",4,3.682295042,0.206663145,1,"X,X,X,X","Low"
11,"Circle",4,3.436150717,0.576804987,1,"X,X,X,X","Low"
11,"Circle",4,3.996915608,0.28994506,1,"X,X,X,X","Low"
11,"Circle",4,3.075262421,0.378779102,1,"X,X,X,X","Low"
11,"Circle",4,4.54534182,0.639729101,1,"X,X,X,X","Low"
11,"Circle",4,4.661320215,0.558297895,1,"X,X,X,X","Low"
11,"Circle",4,4.846391136,0.6964848,1,"X,X,X,X","Low"
11,"Circle",4,4.829118466,0.703887637,1,"X,X,X,X","Low"
11,"Circle",4,4.429365277,0.378162816,1,"X,X,X,X","Low"
11,"Circle",4,2.619987956,0.750771653,1,"X,X,X,X","Low"
11,"Circle",4,2.6088837,0.698951795,1,"X,X,X,X","Low"
11,"Circle",4,2.742134763,0.465762435,1,"X,X,X,X","Low"
11,"Circle",4,3.480567738,0.884022716,2,"Db,G,X,X","Low"
11,"Circle",4,4.767426926,0.827267017,2,"Db,S,Y,G","Low"
11,"Circle",4,2.268353206,1.050586545,2,"Db,X,O,?","Low"
11,"Circle",4,3.772979794,1.124614914,2,"Db,Y,P,W","Low"
11,"Circle",4,2.708821998,1.024676616,2,"O,P,Y,W","Low"
11,"Circle",4,3.928439367,0.932141156,2,"O,S,W,G","Low"
11,"Circle",4,3.64157944,1.124614914,2,"X,X,X,X","Low"
11,"Circle",4,4.13386809,0.843307114,2,"X,X,X,X","Low"
11,"Circle",4,5.009253546,0.879086875,2,"X,X,X,X","Low"
11,"Circle",4,2.549661006,0.884022716,2,"X,X,X,X","Low"
11,"Circle",4,4.268969862,1.227020206,3,"Db,Db,S,Y","Low"
11,"Circle",4,4.100555324,1.246761722,3,"Db,G,P,W","Low"
11,"Circle",4,2.921653557,1.206046119,3,"Db,Lb,W,W","Low"
11,"Circle",4,3.848858871,1.202344701,3,"Db,W,Db,W","Low"
11,"Circle",4,3.785934758,1.346700019,3,"Db,W,S,O","Low"
11,"Circle",4,3.173350009,1.22640392,3,"Db,Y,S,P","Low"
11,"Circle",4,2.65700214,1.450339735,3,"O,Lb,W,P","Low"
11,"Circle",4,2.542258169,1.206046119,3,"O,O,W,W","Low"
11,"Circle",4,3.199259938,1.259716686,3,"X,X,X,X","Low"
11,"Circle",4,3.199259938,1.435534061,3,"X,X,X,X","Low"
11,"Circle",4,4.636644709,1.377545789,3,"X,X,X,X","Low"
11,"Circle",4,5.168414538,1.239358885,3,"X,X,X,X","Low"
11,"Circle",4,2.501542566,1.361505693,3,"X,X,X,X","Low"
11,"Circle",4,5.120296099,1.597162048,4,"Db,O,X,X","Low"
11,"Circle",4,3.053053911,1.476249664,4,"Db,Y,G,Lb","Low"
11,"Circle",4,3.63972873,1.566934415,4,"O,Db,W,W","Low"
11,"Circle",4,3.252930505,1.565083706,4,"O,P,W,Y","Low"
11,"Circle",4,2.731030508,1.616903564,4,"X,Lb,O,X","Low"
11,"Circle",4,4.357803904,1.772363137,4,"X,X,X,X","Low"
11,"Circle",4,4.426896431,1.651450752,4,"X,X,X,X","Low"
11,"Circle",4,3.045651074,1.702036187,4,"X,X,X,X","Low"
11,"Circle",4,3.053053911,1.609500727,4,"X,X,X,X","Low"
11,"Circle",4,2.534855332,1.557680869,4,"X,X,X,X","Low"
11,"Circle",4,2.120296469,1.709439024,4,"X,X,X,X","Low"
11,"Circle",4,2.660703558,1.887107108,5,"Db,W,W,O","Low"
11,"Circle",4,3.648982276,1.961135477,5,"X,X,X,X","Low"
11,"Circle",4,3.859963126,1.970389023,5,"X,X,X,X","Low"
11,"Circle",4,4.020974828,1.938926966,5,"X,X,X,X","Low"
11,"Circle",4,4.024676246,2.092535831,5,"X,X,X,X","Low"
11,"Circle",4,4.589758841,1.829118837,5,"X,X,X,X","Low"
11,"Circle",4,4.261567025,1.927822711,5,"X,X,X,X","Low"
11,"Circle",4,5.080814919,2.019123748,5,"X,X,X,X","Low"
11,"Circle",4,2.11659505,2.053670937,5,"X,X,X,X","Low"
11,"Circle",4,2.812461713,1.81307874,5,"X,X,X,X","Low"
11,"Circle",4,3.201110648,2.109192214,5,"X,X,X,X","Low"
11,"Circle",4,3.945712036,2.256014527,6,"X,X,X,X","Low"
11,"Circle",4,4.261567025,2.357187248,6,"X,X,X,X","Low"
11,"Circle",4,3.602714546,2.290561716,6,"X,X,X,X","Low"
11,"Circle",4,3.3756936,2.142504979,6,"X,X,X,X","Low"
11,"Circle",4,4.52313331,2.332511742,6,"X,X,X,X","Low"
11,"Circle",4,4.560147494,2.211597506,6,"X,X,X,X","Low"
11,"Circle",4,2.897594337,2.816163132,7,"X,X,X,X","Low"
11,"Circle",4,3.293646108,2.457125545,7,"X,X,X,X","Low"
11,"Circle",4,3.134485116,2.594078027,7,"X,X,X,X","Low"
11,"Circle",4,2.742134763,2.475632637,7,"X,X,X,X","Low"
11,"Circle",4,3.568167357,3.272672021,8,"Db,G,Db,G","Low"
11,"Circle",4,2.597779445,2.838371642,8,"X,O,X,X","Low"
11,"Circle",4,4.70327024,2.934608521,8,"X,X,X,X","Low"
11,"Circle",4,4.172732983,2.897594337,8,"X,X,X,X","Low"
11,"Circle",4,4.303517051,2.991364221,8,"X,X,X,X","Low"
11,"Circle",4,4.14065464,3.055520906,8,"X,X,X,X","Low"
11,"Circle",4,3.933375209,3.040715232,8,"X,X,X,X","Low"
11,"Circle",4,3.953114873,3.334361711,8,"X,X,X,X","Low"
11,"Circle",4,2.830968806,3.104873769,8,"X,X,X,X","Low"
11,"Circle",5,4.406880783,0.59252669,1,"Db,Db,S,Y","Low"
11,"Circle",5,3.996441281,0.681494662,1,"Db,G,Lb,Lb","Low"
11,"Circle",5,3.68683274,0.411032028,1,"Db,G,X,X","Low"
11,"Circle",5,3.272241993,0.733096085,1,"Db,Lb,W,S","Low"
11,"Circle",5,3.549822064,0.307829181,1,"Db,P,Lb,S","Low"
11,"Circle",5,3.482206406,0.635231317,1,"Db,W,S,O","Low"
11,"Circle",5,3.855871886,0.544483986,1,"Db,X,X,X","Low"
11,"Circle",5,2.815539146,0.669631673,1,"Db,Y,Y,Db","Low"
11,"Circle",5,2.964412811,0.40747331,1,"Lb,P,S,Db","Low"
11,"Circle",5,3.631672598,0.507117438,1,"Lb,S,P,P","Low"
11,"Circle",5,2.507117438,0.74080605,1,"O,P,S,W","Low"
11,"Circle",5,3.880782918,0.322064057,1,"O,X,W,?","Low"
11,"Circle",5,3.983985765,0.398576512,1,"O,X,X,X","Low"
11,"Circle",5,3.471530249,0.444839858,1,"X,X,X,X","Low"
11,"Circle",5,3.391459075,0.460854093,1,"X,X,X,X","Low"
11,"Circle",5,3.265124555,0.412811388,1,"X,X,X,X","Low"
11,"Circle",5,3.28113879,0.286476868,1,"X,X,X,X","Low"
11,"Circle",5,3.108540925,0.31316726,1,"X,X,X,X","Low"
11,"Circle",5,3.791814947,0.59252669,1,"X,X,X,X","Low"
11,"Circle",5,4.051601423,0.756227758,1,"X,X,X,X","Low"
11,"Circle",5,4.603795374,0.701660142,1,"X,X,X,X","Low"
11,"Circle",5,4.134044484,0.471530249,1,"X,X,X,X","Low"
11,"Circle",5,2.770462633,0.456108541,1,"X,X,X,X","Low"
11,"Circle",5,2.673190391,0.496441281,1,"X,X,X,X","Low"
11,"Circle",5,2.784697509,1.025503559,2,"Db,G,W,W","Low"
11,"Circle",5,3.074733096,0.978647687,2,"Db,Lb,Db,Lb","Low"
11,"Circle",5,4.15658363,0.850533808,2,"Db,Lb,S,W","Low"
11,"Circle",5,4.15480427,1.040925267,2,"X,O,X,X","Low"
11,"Circle",5,3.957295374,0.914590747,2,"X,X,X,X","Low"
11,"Circle",5,3.199288256,0.893238434,2,"X,X,X,X","Low"
11,"Circle",5,3.21886121,1.021352313,2,"X,X,X,X","Low"
11,"Circle",5,3.001779359,0.895017794,2,"X,X,X,X","Low"
11,"Circle",5,3.080071174,1.06405694,2,"X,X,X,X","Low"
11,"Circle",5,4.34341637,0.832740214,2,"X,X,X,X","Low"
11,"Circle",5,4.466192171,0.90569395,2,"X,X,X,X","Low"
11,"Circle",5,2.319692171,1.118030249,2,"X,X,X,X","Low"
11,"Circle",5,2.381375445,1.061090747,2,"X,X,X,X","Low"
11,"Circle",5,2.23902669,1.039738434,2,"X,X,X,X","Low"
11,"Circle",5,2.54033274,1.032620996,2,"X,X,X,X","Low"
11,"Circle",5,2.625741993,0.790628114,2,"X,X,X,X","Low"
11,"Circle",5,2.90569395,1.405101423,3,"Db,G,X,X","Low"
11,"Circle",5,2.072953737,1.352905694,3,"Db,Lb,X,X","Low"
11,"Circle",5,3.81316726,1.1886121,3,"X,X,X,X","Low"
11,"Circle",5,3.989323843,1.149466192,3,"X,X,X,X","Low"
11,"Circle",5,4.950177936,1.465599644,3,"X,X,X,X","Low"
11,"Circle",5,4.568208185,1.418149466,3,"X,X,X,X","Low"
11,"Circle",5,3.104982206,1.445432384,3,"X,X,X,X","Low"
11,"Circle",5,3.045670819,1.414590747,3,"X,X,X,X","Low"
11,"Circle",5,2.419336299,1.255635231,3,"X,X,X,X","Low"
11,"Circle",5,2.995848754,1.599644128,4,"Db,G,P,W","Low"
11,"Circle",5,4.864768683,1.484578292,4,"Db,O,S,G","Low"
11,"Circle",5,4.101423488,1.642348754,4,"Db,Y,G,Lb","Low"
11,"Circle",5,2.416962633,1.568802491,4,"O,Lb,W,P","Low"
11,"Circle",5,3.766903915,1.539145907,4,"O,O,W,W","Low"
11,"Circle",5,3.711743772,1.715302491,4,"X,X,X,X","Low"
11,"Circle",5,3.827402135,1.713523132,4,"X,X,X,X","Low"
11,"Circle",5,3.507117438,1.606761566,4,"X,X,X,X","Low"
11,"Circle",5,3.919928826,1.731316726,4,"X,X,X,X","Low"
11,"Circle",5,2.070581851,1.59252669,4,"X,X,X,X","Low"
11,"Circle",5,3.857651246,1.868327402,5,"X,X,X,X","Low"
11,"Circle",5,4.035587189,2.03024911,5,"X,X,X,X","Low"
11,"Circle",5,3.724199288,2.056939502,5,"X,X,X,X","Low"
11,"Circle",5,3.576512456,1.891459075,5,"X,X,X,X","Low"
11,"Circle",5,3.393238434,1.830960854,5,"X,X,X,X","Low"
11,"Circle",5,3.567615658,2.058718861,5,"X,X,X,X","Low"
11,"Circle",5,4.456702847,1.892645907,5,"X,X,X,X","Low"
11,"Circle",5,2.19869573,1.988731317,5,"X,X,X,X","Low"
11,"Circle",5,2.535587189,1.967379004,5,"X,X,X,X","Low"
11,"Circle",5,2.234282918,1.80130427,5,"X,X,X,X","Low"
11,"Circle",5,2.924674377,1.889087189,5,"X,X,X,X","Low"
11,"Circle",5,3.556939502,2.24911032,6,"X,X,X,X","Low"
11,"Circle",5,4.306049822,2.208185053,6,"X,X,X,X","Low"
11,"Circle",5,4.12633452,2.348754448,6,"X,X,X,X","Low"
11,"Circle",5,2.09430605,2.430012456,6,"X,X,X,X","Low"
11,"Circle",5,2.521352313,2.389679715,6,"X,X,X,X","Low"
11,"Circle",5,2.661329181,2.432384342,6,"X,X,X,X","Low"
11,"Circle",5,2.832147687,2.249702847,6,"X,X,X,X","Low"
11,"Circle",5,2.22716548,2.522539146,7,"Db,Y,P,S","Low"
11,"Circle",5,2.394201432,2.694016324,7,"O,Y,W,Db","Low"
11,"Circle",5,3.279359431,2.464412811,7,"X,X,X,X","Low"
11,"Circle",5,4.183274021,2.822064057,7,"X,X,X,X","Low"
11,"Circle",5,4.613286477,2.473902135,7,"X,X,X,X","Low"
11,"Circle",5,2.400355872,2.660142349,7,"X,X,X,X","Low"
11,"Circle",5,2.870106762,2.456108541,7,"X,X,X,X","Low"
11,"Circle",5,3.362989324,3.256227758,8,"Db,P,O,O","Low"
11,"Circle",5,3.120996441,3.217081851,8,"O,P,W,Y","Low"
11,"Circle",5,3.231316726,2.832740214,8,"X,X,X,X","Low"
11,"Circle",5,3.12633452,3.28113879,8,"X,X,X,X","Low"
11,"Circle",5,3.774021352,3.222419929,8,"X,X,X,X","Low"
11,"Circle",5,4.037366548,3.106761566,8,"X,X,X,X","Low"
11,"Circle",5,4.390272242,2.855871886,8,"X,X,X,X","Low"
11,"Circle",6,3.617647059,0.435661765,1,"Db,Lb,W,S","Low"
11,"Circle",6,3.703431985,0.374387868,1,"Db,Lb,X,X","Low"
11,"Circle",6,3.289215074,0.26409375,1,"Db,P,G,W","Low"
11,"Circle",6,4.002450368,0.602329044,1,"Db,S,Y,G","Low"
11,"Circle",6,3.588235294,0.729779412,1,"Db,X,X,O","Low"
11,"Circle",6,3.64215625,0.163602941,1,"X,X,X,X","Low"
11,"Circle",6,3.686273897,0.121935662,1,"X,X,X,X","Low"
11,"Circle",6,3.816176471,0.190564338,1,"X,X,X,X","Low"
11,"Circle",6,4.093137868,0.244485294,1,"X,X,X,X","Low"
11,"Circle",6,4.286764706,0.479779412,1,"X,X,X,X","Low"
11,"Circle",6,4.426470588,0.440564338,1,"X,X,X,X","Low"
11,"Circle",6,4.448529412,0.634191176,1,"X,X,X,X","Low"
11,"Circle",6,3.931373162,0.528799632,1,"X,X,X,X","Low"
11,"Circle",6,3.811273897,0.626838235,1,"X,X,X,X","Low"
11,"Circle",6,3.634803309,0.572917279,1,"X,X,X,X","Low"
11,"Circle",6,3.639705882,0.626838235,1,"X,X,X,X","Low"
11,"Circle",6,3.495097426,0.472426471,1,"X,X,X,X","Low"
11,"Circle",6,3.703431985,0.344976103,1,"X,X,X,X","Low"
11,"Circle",6,3.468137868,0.291053309,1,"X,X,X,X","Low"
11,"Circle",6,3.458332721,0.239582721,1,"X,X,X,X","Low"
11,"Circle",6,3.115196691,0.261641544,1,"X,X,X,X","Low"
11,"Circle",6,3.328431985,0.42340625,1,"X,X,X,X","Low"
11,"Circle",6,3.129902574,0.509191176,1,"X,X,X,X","Low"
11,"Circle",6,3.061273897,0.53125,1,"X,X,X,X","Low"
11,"Circle",6,3.490196691,0.739582721,1,"X,X,X,X","Low"
11,"Circle",6,4.623773897,0.515318015,1,"X,X,X,X","Low"
11,"Circle",6,4.333332721,1.006740809,2,"?,O,X,X","Low"
11,"Circle",6,3.60784375,1.026347426,2,"Db,G,W,P","Low"
11,"Circle",6,3.169117647,0.795955882,2,"Db,Lb,S,W","Low"
11,"Circle",6,3.833332721,0.835170956,2,"Db,O,Lb,P","Low"
11,"Circle",6,2.884803309,0.854779412,2,"Db,P,O,O","Low"
11,"Circle",6,4.514705882,0.808211397,2,"Db,Y,P,S","Low"
11,"Circle",6,3.553920956,0.918505515,2,"O,X,S,?","Low"
11,"Circle",6,3.424020221,0.788602941,2,"X,X,X,X","Low"
11,"Circle",6,3.666667279,0.881740809,2,"X,X,X,X","Low"
11,"Circle",6,3.519608456,1.077818015,2,"X,X,X,X","Low"
11,"Circle",6,2.183823529,1.099264706,2,"X,X,X,X","Low"
11,"Circle",6,4.827205882,0.887867647,2,"X,X,X,X","Low"
11,"Circle",6,2.865196691,1.222426471,3,"Db,W,Db,W","Low"
11,"Circle",6,2.137867647,1.424632353,3,"Db,W,W,Db","Low"
11,"Circle",6,3.696079044,1.183211397,3,"Lb,X,X,X","Low"
11,"Circle",6,3.480427046,1.163701068,3,"O,Y,W,Db","Low"
11,"Circle",6,3.044117647,1.185661765,3,"X,X,X,X","Low"
11,"Circle",6,3.215685662,1.163602941,3,"X,X,X,X","Low"
11,"Circle",6,4.355391544,1.391544118,3,"X,X,X,X","Low"
11,"Circle",6,3.406862132,1.403799632,3,"X,X,X,X","Low"
11,"Circle",6,2.821079044,1.391544118,3,"X,X,X,X","Low"
11,"Circle",6,2.520220588,1.161764706,3,"X,X,X,X","Low"
11,"Circle",6,2.608455882,1.255514706,3,"X,X,X,X","Low"
11,"Circle",6,2.257352941,1.409926471,3,"X,X,X,X","Low"
11,"Circle",6,4.729167279,1.652573529,4,"Db,O,W,Y","Low"
11,"Circle",6,2.439338235,1.610294118,4,"Db,S,O,P","Low"
11,"Circle",6,4.149509191,1.778799632,4,"X,X,X,X","Low"
11,"Circle",6,3.39215625,1.604779412,4,"X,X,X,X","Low"
11,"Circle",6,3.23284375,1.609681985,4,"X,X,X,X","Low"
11,"Circle",6,2.055147059,1.568014706,4,"X,X,X,X","Low"
11,"Circle",6,2.222426471,1.709558824,4,"X,X,X,X","Low"
11,"Circle",6,3.274509191,2.072917279,5,"Db,G,Db,G","Low"
11,"Circle",6,2.776961397,1.871935662,5,"Db,G,S,S","Low"
11,"Circle",6,2.628676471,2.080882353,5,"Db,Lb,O,G","Low"
11,"Circle",6,4.279411765,1.818014706,5,"X,X,X,X","Low"
11,"Circle",6,4.132352941,1.901347426,5,"X,X,X,X","Low"
11,"Circle",6,3.835784926,1.935661765,5,"X,X,X,X","Low"
11,"Circle",6,3.475490809,1.945465074,5,"X,X,X,X","Low"
11,"Circle",6,3.558823529,2.018994485,5,"X,X,X,X","Low"
11,"Circle",6,3.024509191,2.028799632,5,"X,X,X,X","Low"
11,"Circle",6,4.004902574,2.085170956,5,"X,X,X,X","Low"
11,"Circle",6,2.163602941,1.977941176,5,"X,X,X,X","Low"
11,"Circle",6,2.056985294,2.022058824,5,"X,X,X,X","Low"
11,"Circle",6,3.634803309,2.249387868,6,"X,X,X,X","Low"
11,"Circle",6,3.588235294,2.452818015,6,"X,X,X,X","Low"
11,"Circle",6,3.350490809,2.440564338,6,"X,X,X,X","Low"
11,"Circle",6,2.862744485,2.283700368,6,"X,X,X,X","Low"
11,"Circle",6,2.104779412,2.159926471,6,"X,X,X,X","Low"
11,"Circle",6,2.090073529,2.235294118,6,"X,X,X,X","Low"
11,"Circle",6,5.018382353,2.397670956,6,"X,X,X,X","Low"
11,"Circle",6,3.149509191,2.51409375,7,"X,X,X,X","Low"
11,"Circle",6,3.296568015,2.641544118,7,"X,X,X,X","Low"
11,"Circle",6,3.828431985,2.594976103,7,"X,X,X,X","Low"
11,"Circle",6,3.867647059,2.78125,7,"X,X,X,X","Low"
11,"Circle",6,4.115196691,2.79840625,7,"X,X,X,X","Low"
11,"Circle",6,4.580882353,2.808211397,7,"X,X,X,X","Low"
11,"Circle",6,3.73284375,2.651347426,7,"X,X,X,X","Low"
11,"Circle",6,2.259191176,2.481617647,7,"X,X,X,X","Low"
11,"Circle",6,2.443014706,2.564338235,7,"X,X,X,X","Low"
11,"Circle",6,2.345588235,2.753676471,7,"X,X,X,X","Low"
11,"Circle",6,4.873773897,2.677082721,7,"X,X,X,X","Low"
11,"Circle",6,3.799020221,3.114582721,8,"Db,Db,S,Y","Low"
11,"Circle",6,4.340685662,3.023897059,8,"Db,Y,G,Lb","Low"
11,"Circle",6,2.582720588,2.84375,8,"O,Lb,W,P","Low"
11,"Circle",6,4.524509191,3.016544118,8,"O,O,W,W","Low"
11,"Circle",6,3.220588235,2.827818015,8,"O,P,W,Y","Low"
11,"Circle",6,4.524509191,3.065564338,8,"X,X,X,X","Low"
11,"Circle",6,4.083332721,3.205270221,8,"X,X,X,X","Low"
11,"Circle",6,2.840685662,3.058211397,8,"X,X,X,X","Low"
11,"Circle",6,2.747549632,2.947917279,8,"X,X,X,X","Low"
11,"Circle",8,3.871068723,0.578399254,1,"Db,G,Db,G","Low"
11,"Circle",8,3.360169477,0.507802268,1,"Db,Lb,Db,Lb","Low"
11,"Circle",8,4.19432861,0.557963284,1,"Db,Lb,G,O","Low"
11,"Circle",8,3.64441524,0.663858764,1,"Db,O,Lb,P","Low"
11,"Circle",8,3.6035433,0.229129952,1,"Db,P,Lb,S","Low"
11,"Circle",8,2.786104507,0.51894916,1,"Db,S,O,P","Low"
11,"Circle",8,3.932376633,0.385186448,1,"Db,S,S,Db","Low"
11,"Circle",8,4.3311883,0.452067804,1,"Db,W,P,P","Low"
11,"Circle",8,3.172530118,0.277433153,1,"Db,X,X,X","Low"
11,"Circle",8,3.153951964,0.719593228,1,"O,Db,W,S","Low"
11,"Circle",8,3.616548008,0.086078163,1,"O,P,Y,W","Low"
11,"Circle",8,3.557097914,0.26628626,1,"X,X,X,X","Low"
11,"Circle",8,3.434482095,0.268144076,1,"X,X,X,X","Low"
11,"Circle",8,3.30629283,0.217983059,1,"X,X,X,X","Low"
11,"Circle",8,3.845059307,0.175253304,1,"X,X,X,X","Low"
11,"Circle",8,3.947239156,0.273717522,1,"X,X,X,X","Low"
11,"Circle",8,3.871068723,0.22169869,1,"X,X,X,X","Low"
11,"Circle",8,3.819049891,0.32759417,1,"X,X,X,X","Low"
11,"Circle",8,4.216622395,0.435347465,1,"X,X,X,X","Low"
11,"Circle",8,4.097722207,0.613697748,1,"X,X,X,X","Low"
11,"Circle",8,4.062423713,0.608124301,1,"X,X,X,X","Low"
11,"Circle",8,3.733590381,0.617413378,1,"X,X,X,X","Low"
11,"Circle",8,3.499505635,0.634133717,1,"X,X,X,X","Low"
11,"Circle",8,3.53851976,0.613697748,1,"X,X,X,X","Low"
11,"Circle",8,2.55821186,0.568491524,1,"X,X,X,X","Low"
11,"Circle",8,4.601190191,0.595738246,1,"X,X,X,X","Low"
11,"Circle",8,4.606144985,0.521425628,1,"X,X,X,X","Low"
11,"Circle",8,4.420363441,0.566013199,1,"X,X,X,X","Low"
11,"Circle",8,4.004902574,0.322917279,1,"X,Y,W,W","Low"
11,"Circle",8,3.716870042,0.827346523,2,"Db,G,X,X","Low"
11,"Circle",8,2.973743866,0.955535788,2,"Db,O,P,Lb","Low"
11,"Circle",8,3.315581907,0.784616768,2,"Db,P,O,O","Low"
11,"Circle",8,2.852985862,1.081867238,2,"Db,Y,G,Lb","Low"
11,"Circle",8,3.103790947,0.896085694,2,"O,O,W,W","Low"
11,"Circle",8,3.713154411,0.972256127,2,"O,X,?,X","Low"
11,"Circle",8,3.514368159,0.85707157,2,"X,X,X,X","Low"
11,"Circle",8,3.323013169,0.851498124,2,"X,X,X,X","Low"
11,"Circle",8,3.649988686,1.026132775,2,"X,X,X,X","Low"
11,"Circle",8,4.270499043,1.031706221,2,"X,X,X,X","Low"
11,"Circle",8,2.166833313,1.130789092,2,"X,X,X,X","Low"
11,"Circle",8,4.992570596,0.957393604,2,"X,X,X,X","Low"
11,"Circle",8,4.913303185,0.878126192,2,"X,X,X,X","Low"
11,"Circle",8,3.781893582,1.249070628,3,"Db,S,S,Lb","Low"
11,"Circle",8,3.594254223,1.159895487,3,"Db,Y,P,S","Low"
11,"Circle",8,2.461605457,1.304186438,3,"Lb,P,S,Db","Low"
11,"Circle",8,4.277930304,1.198909611,3,"X,X,X,X","Low"
11,"Circle",8,3.274709967,1.302947276,3,"X,X,X,X","Low"
11,"Circle",8,3.402899232,1.32152543,3,"X,X,X,X","Low"
11,"Circle",8,3.165098856,1.276937859,3,"X,X,X,X","Low"
11,"Circle",8,3.03319396,1.312236353,3,"X,X,X,X","Low"
11,"Circle",8,3.259847444,1.472008481,3,"X,X,X,X","Low"
11,"Circle",8,2.825118631,1.275080044,3,"X,X,X,X","Low"
11,"Circle",8,2.610230692,1.380975524,3,"X,X,X,X","Low"
11,"Circle",8,2.194080034,1.286845589,3,"X,X,X,X","Low"
11,"Circle",8,2.635002803,1.143175148,3,"X,X,X,X","Low"
11,"Circle",8,4.504583788,1.470150665,3,"X,X,X,X","Low"
11,"Circle",8,4.861284352,1.160514139,3,"X,X,X,X","Low"
11,"Circle",8,5.096608261,1.219964233,3,"X,X,X,X","Low"
11,"Circle",8,2.958881342,1.59833993,4,"Db,Lb,O,G","Low"
11,"Circle",8,2.696929365,1.581619591,4,"Db,W,S,O","Low"
11,"Circle",8,3.31000846,1.631780608,4,"X,X,X,X","Low"
11,"Circle",8,3.113080024,1.576046145,4,"X,X,X,X","Low"
11,"Circle",8,3.72987475,1.711666672,4,"X,X,X,X","Low"
11,"Circle",8,2.605277756,1.695564986,4,"X,X,X,X","Low"
11,"Circle",8,2.704360627,1.50235218,4,"X,X,X,X","Low"
11,"Circle",8,2.543349337,1.5642806,4,"X,X,X,X","Low"
11,"Circle",8,2.042978331,1.529600759,4,"X,X,X,X","Low"
11,"Circle",8,2.171786249,1.554371012,4,"X,X,X,X","Low"
