"","Colony","Day","Nest","Bin","PropBrood","Density","Corner"
"1561",10,5,"Circle",1,0.00257731958762887,"High","Y"
"1562",10,5,"Circle",2,0.038659793814433,"High","N"
"1563",10,5,"Circle",3,0.0798969072164948,"High","N"
"1564",10,5,"Circle",4,0.128865979381443,"High","N"
"1565",10,5,"Circle",5,0.257731958762887,"High","N"
"1566",10,5,"Circle",6,0.244845360824742,"High","N"
"1567",10,5,"Circle",7,0.152061855670103,"High","N"
"1568",10,5,"Circle",8,0.095360824742268,"High","N"
"1569",10,11,"Circle",1,0.00588235294117647,"High","Y"
"1570",10,11,"Circle",2,0.0382352941176471,"High","N"
"1571",10,11,"Circle",3,0.0676470588235294,"High","N"
"1572",10,11,"Circle",4,0.188235294117647,"High","N"
"1573",10,11,"Circle",5,0.267647058823529,"High","N"
"1574",10,11,"Circle",6,0.273529411764706,"High","N"
"1575",10,11,"Circle",7,0.0941176470588235,"High","N"
"1576",10,11,"Circle",8,0.0647058823529412,"High","N"
"1577",10,6,"Circle",1,0,"High","Y"
"1578",10,6,"Circle",2,0.0647668393782383,"High","N"
"1579",10,6,"Circle",3,0.0725388601036269,"High","N"
"1580",10,6,"Circle",4,0.139896373056995,"High","N"
"1581",10,6,"Circle",5,0.246113989637306,"High","N"
"1582",10,6,"Circle",6,0.256476683937824,"High","N"
"1583",10,6,"Circle",7,0.150259067357513,"High","N"
"1584",10,6,"Circle",8,0.0699481865284974,"High","N"
"1585",10,13,"Circle",1,0,"High","Y"
"1586",10,13,"Circle",2,0.04,"High","N"
"1587",10,13,"Circle",3,0.0523076923076923,"High","N"
"1588",10,13,"Circle",4,0.153846153846154,"High","N"
"1589",10,13,"Circle",5,0.292307692307692,"High","N"
"1590",10,13,"Circle",6,0.258461538461538,"High","N"
"1591",10,13,"Circle",7,0.126153846153846,"High","N"
"1592",10,13,"Circle",8,0.0769230769230769,"High","N"
"1593",10,4,"Circle",1,0,"High","Y"
"1594",10,4,"Circle",2,0.0380710659898477,"High","N"
"1595",10,4,"Circle",3,0.0786802030456853,"High","N"
"1596",10,4,"Circle",4,0.134517766497462,"High","N"
"1597",10,4,"Circle",5,0.236040609137056,"High","N"
"1598",10,4,"Circle",6,0.269035532994924,"High","N"
"1599",10,4,"Circle",7,0.142131979695431,"High","N"
"1600",10,4,"Circle",8,0.101522842639594,"High","N"
"1601",11,3,"Tube",1,0.0119047619047619,"Low","Y"
"1602",11,3,"Tube",2,0.130952380952381,"Low","N"
"1603",11,3,"Tube",3,0.110119047619048,"Low","Y"
"1604",11,3,"Tube",4,0.172619047619048,"Low","Y"
"1605",11,3,"Tube",5,0.157738095238095,"Low","N"
"1606",11,3,"Tube",6,0.145833333333333,"Low","Y"
"1607",11,3,"Tube",7,0.142857142857143,"Low","Y"
"1608",11,3,"Tube",8,0.12797619047619,"Low","N"
"1609",11,4,"Tube",1,0.00824175824175824,"Low","Y"
"1610",11,4,"Tube",2,0.145604395604396,"Low","N"
"1611",11,4,"Tube",3,0.131868131868132,"Low","Y"
"1612",11,4,"Tube",4,0.159340659340659,"Low","Y"
"1613",11,4,"Tube",5,0.148351648351648,"Low","N"
"1614",11,4,"Tube",6,0.153846153846154,"Low","Y"
"1615",11,4,"Tube",7,0.142857142857143,"Low","Y"
"1616",11,4,"Tube",8,0.10989010989011,"Low","N"
"1617",11,5,"Tube",1,0.0101781170483461,"Low","Y"
"1618",11,5,"Tube",2,0.139949109414758,"Low","N"
"1619",11,5,"Tube",3,0.114503816793893,"Low","Y"
"1620",11,5,"Tube",4,0.185750636132316,"Low","Y"
"1621",11,5,"Tube",5,0.145038167938931,"Low","N"
"1622",11,5,"Tube",6,0.170483460559796,"Low","Y"
"1623",11,5,"Tube",7,0.150127226463104,"Low","Y"
"1624",11,5,"Tube",8,0.083969465648855,"Low","N"
"1625",11,6,"Tube",1,0.00523560209424084,"Low","Y"
"1626",11,6,"Tube",2,0.151832460732984,"Low","N"
"1627",11,6,"Tube",3,0.128272251308901,"Low","Y"
"1628",11,6,"Tube",4,0.219895287958115,"Low","Y"
"1629",11,6,"Tube",5,0.149214659685864,"Low","N"
"1630",11,6,"Tube",6,0.149214659685864,"Low","Y"
"1631",11,6,"Tube",7,0.107329842931937,"Low","Y"
"1632",11,6,"Tube",8,0.0890052356020942,"Low","N"
"1633",11,7,"Tube",1,0.00258397932816537,"Low","Y"
"1634",11,7,"Tube",2,0.188630490956072,"Low","N"
"1635",11,7,"Tube",3,0.111111111111111,"Low","Y"
"1636",11,7,"Tube",4,0.183462532299742,"Low","Y"
"1637",11,7,"Tube",5,0.142118863049096,"Low","N"
"1638",11,7,"Tube",6,0.144702842377261,"Low","Y"
"1639",11,7,"Tube",7,0.142118863049096,"Low","Y"
"1640",11,7,"Tube",8,0.0852713178294574,"Low","N"
"1641",11,8,"Tube",1,0.00248138957816377,"Low","Y"
"1642",11,8,"Tube",2,0.181141439205955,"Low","N"
"1643",11,8,"Tube",3,0.114143920595533,"Low","Y"
"1644",11,8,"Tube",4,0.225806451612903,"Low","Y"
"1645",11,8,"Tube",5,0.124069478908189,"Low","N"
"1646",11,8,"Tube",6,0.146401985111663,"Low","Y"
"1647",11,8,"Tube",7,0.121588089330025,"Low","Y"
"1648",11,8,"Tube",8,0.0843672456575682,"Low","N"
"1649",11,9,"Tube",1,0.00700934579439252,"Low","Y"
"1650",11,9,"Tube",2,0.182242990654206,"Low","N"
"1651",11,9,"Tube",3,0.10981308411215,"Low","Y"
"1652",11,9,"Tube",4,0.186915887850467,"Low","Y"
"1653",11,9,"Tube",5,0.128504672897196,"Low","N"
"1654",11,9,"Tube",6,0.170560747663551,"Low","Y"
"1655",11,9,"Tube",7,0.135514018691589,"Low","Y"
"1656",11,9,"Tube",8,0.0794392523364486,"Low","N"
"1657",11,11,"Tube",1,0.0115207373271889,"Low","Y"
"1658",11,11,"Tube",2,0.168202764976959,"Low","N"
"1659",11,11,"Tube",3,0.119815668202765,"Low","Y"
"1660",11,11,"Tube",4,0.235023041474654,"Low","Y"
"1661",11,11,"Tube",5,0.112903225806452,"Low","N"
"1662",11,11,"Tube",6,0.145161290322581,"Low","Y"
"1663",11,11,"Tube",7,0.131336405529954,"Low","Y"
"1664",11,11,"Tube",8,0.076036866359447,"Low","N"
"1665",11,12,"Tube",1,0.0175438596491228,"Low","Y"
"1666",11,12,"Tube",2,0.166666666666667,"Low","N"
"1667",11,12,"Tube",3,0.12719298245614,"Low","Y"
"1668",11,12,"Tube",4,0.258771929824561,"Low","Y"
"1669",11,12,"Tube",5,0.118421052631579,"Low","N"
"1670",11,12,"Tube",6,0.118421052631579,"Low","Y"
"1671",11,12,"Tube",7,0.118421052631579,"Low","Y"
"1672",11,12,"Tube",8,0.0745614035087719,"Low","N"
"1673",11,13,"Tube",1,0.0154525386313466,"Low","Y"
"1674",11,13,"Tube",2,0.185430463576159,"Low","N"
"1675",11,13,"Tube",3,0.121412803532009,"Low","Y"
"1676",11,13,"Tube",4,0.245033112582781,"Low","Y"
"1677",11,13,"Tube",5,0.123620309050773,"Low","N"
"1678",11,13,"Tube",6,0.150110375275938,"Low","Y"
"1679",11,13,"Tube",7,0.0905077262693157,"Low","Y"
"1680",11,13,"Tube",8,0.0684326710816777,"Low","N"
"1681",11,3,"Circle",1,0.00746268656716418,"Low","Y"
"1682",11,3,"Circle",2,0.0261194029850746,"Low","N"
"1683",11,3,"Circle",3,0.082089552238806,"Low","N"
"1684",11,3,"Circle",4,0.16044776119403,"Low","N"
"1685",11,3,"Circle",5,0.194029850746269,"Low","N"
"1686",11,3,"Circle",6,0.194029850746269,"Low","N"
"1687",11,3,"Circle",7,0.186567164179104,"Low","N"
"1688",11,3,"Circle",8,0.149253731343284,"Low","N"
"1689",11,4,"Circle",1,0,"Low","Y"
"1690",11,4,"Circle",2,0.0127226463104326,"Low","N"
"1691",11,4,"Circle",3,0.0712468193384224,"Low","N"
"1692",11,4,"Circle",4,0.089058524173028,"Low","N"
"1693",11,4,"Circle",5,0.201017811704835,"Low","N"
"1694",11,4,"Circle",6,0.201017811704835,"Low","N"
"1695",11,4,"Circle",7,0.216284987277354,"Low","N"
"1696",11,4,"Circle",8,0.208651399491094,"Low","N"
"1697",11,5,"Circle",1,0,"Low","Y"
"1698",11,5,"Circle",2,0.00533333333333333,"Low","N"
"1699",11,5,"Circle",3,0.0933333333333333,"Low","N"
"1700",11,5,"Circle",4,0.109333333333333,"Low","N"
"1701",11,5,"Circle",5,0.205333333333333,"Low","N"
"1702",11,5,"Circle",6,0.197333333333333,"Low","N"
"1703",11,5,"Circle",7,0.189333333333333,"Low","N"
"1704",11,5,"Circle",8,0.2,"Low","N"
"1705",11,6,"Circle",1,0,"Low","Y"
"1706",11,6,"Circle",2,0.00804289544235925,"Low","N"
"1707",11,6,"Circle",3,0.0804289544235925,"Low","N"
"1708",11,6,"Circle",4,0.123324396782842,"Low","N"
"1709",11,6,"Circle",5,0.198391420911528,"Low","N"
"1710",11,6,"Circle",6,0.227882037533512,"Low","N"
"1711",11,6,"Circle",7,0.17426273458445,"Low","N"
"1712",11,6,"Circle",8,0.187667560321716,"Low","N"
"1713",11,8,"Circle",1,0,"Low","Y"
"1714",11,8,"Circle",2,0.00581395348837209,"Low","N"
"1715",11,8,"Circle",3,0.0465116279069767,"Low","N"
"1716",11,8,"Circle",4,0.133720930232558,"Low","N"
"1717",11,8,"Circle",5,0.197674418604651,"Low","N"
"1718",11,8,"Circle",6,0.218023255813953,"Low","N"
"1719",11,8,"Circle",7,0.200581395348837,"Low","N"
"1720",11,8,"Circle",8,0.197674418604651,"Low","N"
"1721",11,9,"Circle",1,0,"Low","Y"
"1722",11,9,"Circle",2,0,"Low","N"
"1723",11,9,"Circle",3,0.0316455696202532,"Low","N"
"1724",11,9,"Circle",4,0.129746835443038,"Low","N"
"1725",11,9,"Circle",5,0.167721518987342,"Low","N"
"1726",11,9,"Circle",6,0.259493670886076,"Low","N"
"1727",11,9,"Circle",7,0.167721518987342,"Low","N"
"1728",11,9,"Circle",8,0.243670886075949,"Low","N"
"1729",11,10,"Circle",1,0,"Low","Y"
"1730",11,10,"Circle",2,0.00689655172413793,"Low","N"
"1731",11,10,"Circle",3,0.0206896551724138,"Low","N"
"1732",11,10,"Circle",4,0.141379310344828,"Low","N"
"1733",11,10,"Circle",5,0.155172413793103,"Low","N"
"1734",11,10,"Circle",6,0.248275862068966,"Low","N"
"1735",11,10,"Circle",7,0.179310344827586,"Low","N"
"1736",11,10,"Circle",8,0.248275862068966,"Low","N"
"1737",11,11,"Circle",1,0,"Low","Y"
"1738",11,11,"Circle",2,0.00671140939597315,"Low","N"
"1739",11,11,"Circle",3,0.0134228187919463,"Low","N"
"1740",11,11,"Circle",4,0.0906040268456376,"Low","N"
"1741",11,11,"Circle",5,0.144295302013423,"Low","N"
"1742",11,11,"Circle",6,0.348993288590604,"Low","N"
"1743",11,11,"Circle",7,0.191275167785235,"Low","N"
"1744",11,11,"Circle",8,0.204697986577181,"Low","N"
"1745",11,12,"Circle",1,0,"Low","Y"
"1746",11,12,"Circle",2,0,"Low","N"
"1747",11,12,"Circle",3,0.0226537216828479,"Low","N"
"1748",11,12,"Circle",4,0.106796116504854,"Low","N"
"1749",11,12,"Circle",5,0.129449838187702,"Low","N"
"1750",11,12,"Circle",6,0.294498381877023,"Low","N"
"1751",11,12,"Circle",7,0.258899676375405,"Low","N"
"1752",11,12,"Circle",8,0.187702265372168,"Low","N"
"1753",11,13,"Circle",1,0,"Low","Y"
"1754",11,13,"Circle",2,0.00323624595469256,"Low","N"
"1755",11,13,"Circle",3,0.00970873786407767,"Low","N"
"1756",11,13,"Circle",4,0.0970873786407767,"Low","N"
"1757",11,13,"Circle",5,0.142394822006472,"Low","N"
"1758",11,13,"Circle",6,0.29126213592233,"Low","N"
"1759",11,13,"Circle",7,0.268608414239482,"Low","N"
"1760",11,13,"Circle",8,0.187702265372168,"Low","N"
"1761",12,3,"Tube",1,0.177083333333333,"Low","Y"
"1762",12,3,"Tube",2,0.15625,"Low","N"
"1763",12,3,"Tube",3,0.0833333333333333,"Low","Y"
"1764",12,3,"Tube",4,0.114583333333333,"Low","Y"
"1765",12,3,"Tube",5,0.15625,"Low","N"
"1766",12,3,"Tube",6,0.166666666666667,"Low","Y"
"1767",12,3,"Tube",7,0.0729166666666667,"Low","Y"
"1768",12,3,"Tube",8,0.0729166666666667,"Low","N"
"1769",12,5,"Tube",1,0.198019801980198,"Low","Y"
"1770",12,5,"Tube",2,0.118811881188119,"Low","N"
"1771",12,5,"Tube",3,0.128712871287129,"Low","Y"
"1772",12,5,"Tube",4,0.158415841584158,"Low","Y"
"1773",12,5,"Tube",5,0.128712871287129,"Low","N"
"1774",12,5,"Tube",6,0.0891089108910891,"Low","Y"
"1775",12,5,"Tube",7,0.108910891089109,"Low","Y"
"1776",12,5,"Tube",8,0.0693069306930693,"Low","N"
"1777",12,7,"Tube",1,0,"Low","Y"
"1778",12,7,"Tube",2,0.115789473684211,"Low","N"
"1779",12,7,"Tube",3,0.242105263157895,"Low","Y"
"1780",12,7,"Tube",4,0.221052631578947,"Low","Y"
"1781",12,7,"Tube",5,0.0736842105263158,"Low","N"
"1782",12,7,"Tube",6,0.0315789473684211,"Low","Y"
"1783",12,7,"Tube",7,0.263157894736842,"Low","Y"
"1784",12,7,"Tube",8,0.0526315789473684,"Low","N"
"1785",12,8,"Tube",1,0.113207547169811,"Low","Y"
"1786",12,8,"Tube",2,0.160377358490566,"Low","N"
"1787",12,8,"Tube",3,0.160377358490566,"Low","Y"
"1788",12,8,"Tube",4,0.0943396226415094,"Low","Y"
"1789",12,8,"Tube",5,0.113207547169811,"Low","N"
"1790",12,8,"Tube",6,0.132075471698113,"Low","Y"
"1791",12,8,"Tube",7,0.179245283018868,"Low","Y"
"1792",12,8,"Tube",8,0.0471698113207547,"Low","N"
"1793",12,9,"Tube",1,0.0102040816326531,"Low","Y"
"1794",12,9,"Tube",2,0,"Low","N"
"1795",12,9,"Tube",3,0.0918367346938776,"Low","Y"
"1796",12,9,"Tube",4,0.173469387755102,"Low","Y"
"1797",12,9,"Tube",5,0.23469387755102,"Low","N"
"1798",12,9,"Tube",6,0.26530612244898,"Low","Y"
"1799",12,9,"Tube",7,0.163265306122449,"Low","Y"
"1800",12,9,"Tube",8,0.0612244897959184,"Low","N"
"1801",12,10,"Tube",1,0.087378640776699,"Low","Y"
"1802",12,10,"Tube",2,0.145631067961165,"Low","N"
"1803",12,10,"Tube",3,0.135922330097087,"Low","Y"
"1804",12,10,"Tube",4,0.155339805825243,"Low","Y"
"1805",12,10,"Tube",5,0.145631067961165,"Low","N"
"1806",12,10,"Tube",6,0.12621359223301,"Low","Y"
"1807",12,10,"Tube",7,0.135922330097087,"Low","Y"
"1808",12,10,"Tube",8,0.0679611650485437,"Low","N"
"1809",12,11,"Tube",1,0,"Low","Y"
"1810",12,11,"Tube",2,0,"Low","N"
"1811",12,11,"Tube",3,0.112359550561798,"Low","Y"
"1812",12,11,"Tube",4,0.112359550561798,"Low","Y"
"1813",12,11,"Tube",5,0.224719101123595,"Low","N"
"1814",12,11,"Tube",6,0.146067415730337,"Low","Y"
"1815",12,11,"Tube",7,0.382022471910112,"Low","Y"
"1816",12,11,"Tube",8,0.0224719101123595,"Low","N"
"1817",12,12,"Tube",1,0,"Low","Y"
"1818",12,12,"Tube",2,0,"Low","N"
"1819",12,12,"Tube",3,0.0957446808510638,"Low","Y"
"1820",12,12,"Tube",4,0.0851063829787234,"Low","Y"
"1821",12,12,"Tube",5,0.308510638297872,"Low","N"
"1822",12,12,"Tube",6,0.276595744680851,"Low","Y"
"1823",12,12,"Tube",7,0.202127659574468,"Low","Y"
"1824",12,12,"Tube",8,0.0319148936170213,"Low","N"
"1825",12,13,"Tube",1,0,"Low","Y"
"1826",12,13,"Tube",2,0,"Low","N"
"1827",12,13,"Tube",3,0.116883116883117,"Low","Y"
"1828",12,13,"Tube",4,0.181818181818182,"Low","Y"
"1829",12,13,"Tube",5,0.298701298701299,"Low","N"
"1830",12,13,"Tube",6,0.142857142857143,"Low","Y"
"1831",12,13,"Tube",7,0.181818181818182,"Low","Y"
"1832",12,13,"Tube",8,0.0779220779220779,"Low","N"
"1833",12,14,"Tube",1,0,"Low","Y"
"1834",12,14,"Tube",2,0,"Low","N"
"1835",12,14,"Tube",3,0.0952380952380952,"Low","Y"
"1836",12,14,"Tube",4,0.297619047619048,"Low","Y"
"1837",12,14,"Tube",5,0.107142857142857,"Low","N"
"1838",12,14,"Tube",6,0.154761904761905,"Low","Y"
"1839",12,14,"Tube",7,0.30952380952381,"Low","Y"
"1840",12,14,"Tube",8,0.0357142857142857,"Low","N"
"1841",12,1,"Circle",1,0,"Low","Y"
"1842",12,1,"Circle",2,0.00568181818181818,"Low","N"
"1843",12,1,"Circle",3,0.125,"Low","N"
"1844",12,1,"Circle",4,0.113636363636364,"Low","N"
"1845",12,1,"Circle",5,0.1875,"Low","N"
"1846",12,1,"Circle",6,0.198863636363636,"Low","N"
"1847",12,1,"Circle",7,0.198863636363636,"Low","N"
"1848",12,1,"Circle",8,0.170454545454545,"Low","N"
"1849",12,2,"Circle",1,0,"Low","Y"
"1850",12,2,"Circle",2,0.0119760479041916,"Low","N"
"1851",12,2,"Circle",3,0.107784431137725,"Low","N"
"1852",12,2,"Circle",4,0.173652694610778,"Low","N"
"1853",12,2,"Circle",5,0.18562874251497,"Low","N"
"1854",12,2,"Circle",6,0.18562874251497,"Low","N"
"1855",12,2,"Circle",7,0.18562874251497,"Low","N"
"1856",12,2,"Circle",8,0.149700598802395,"Low","N"
"1857",12,3,"Circle",1,0.0292397660818713,"Low","Y"
"1858",12,3,"Circle",2,0.0584795321637427,"Low","N"
"1859",12,3,"Circle",3,0.140350877192982,"Low","N"
"1860",12,3,"Circle",4,0.105263157894737,"Low","N"
"1861",12,3,"Circle",5,0.169590643274854,"Low","N"
"1862",12,3,"Circle",6,0.12280701754386,"Low","N"
"1863",12,3,"Circle",7,0.16374269005848,"Low","N"
"1864",12,3,"Circle",8,0.210526315789474,"Low","N"
"1865",12,4,"Circle",1,0,"Low","Y"
"1866",12,4,"Circle",2,0.0113636363636364,"Low","N"
"1867",12,4,"Circle",3,0.119318181818182,"Low","N"
"1868",12,4,"Circle",4,0.153409090909091,"Low","N"
"1869",12,4,"Circle",5,0.130681818181818,"Low","N"
"1870",12,4,"Circle",6,0.227272727272727,"Low","N"
"1871",12,4,"Circle",7,0.204545454545455,"Low","N"
"1872",12,4,"Circle",8,0.153409090909091,"Low","N"
"1873",12,6,"Circle",1,0,"Low","Y"
"1874",12,6,"Circle",2,0.0121212121212121,"Low","N"
"1875",12,6,"Circle",3,0.103030303030303,"Low","N"
"1876",12,6,"Circle",4,0.127272727272727,"Low","N"
"1877",12,6,"Circle",5,0.16969696969697,"Low","N"
"1878",12,6,"Circle",6,0.187878787878788,"Low","N"
"1879",12,6,"Circle",7,0.254545454545455,"Low","N"
"1880",12,6,"Circle",8,0.145454545454545,"Low","N"
"1881",12,8,"Circle",1,0.0062111801242236,"Low","Y"
"1882",12,8,"Circle",2,0.0124223602484472,"Low","N"
"1883",12,8,"Circle",3,0.105590062111801,"Low","N"
"1884",12,8,"Circle",4,0.124223602484472,"Low","N"
"1885",12,8,"Circle",5,0.15527950310559,"Low","N"
"1886",12,8,"Circle",6,0.161490683229814,"Low","N"
"1887",12,8,"Circle",7,0.260869565217391,"Low","N"
"1888",12,8,"Circle",8,0.173913043478261,"Low","N"
"1889",12,9,"Circle",1,0.00628930817610063,"Low","Y"
"1890",12,9,"Circle",2,0.0314465408805031,"Low","N"
"1891",12,9,"Circle",3,0.0943396226415094,"Low","N"
"1892",12,9,"Circle",4,0.19496855345912,"Low","N"
"1893",12,9,"Circle",5,0.188679245283019,"Low","N"
"1894",12,9,"Circle",6,0.188679245283019,"Low","N"
"1895",12,9,"Circle",7,0.163522012578616,"Low","N"
"1896",12,9,"Circle",8,0.132075471698113,"Low","N"
"1897",12,10,"Circle",1,0.0127388535031847,"Low","Y"
"1898",12,10,"Circle",2,0.0382165605095541,"Low","N"
"1899",12,10,"Circle",3,0.101910828025478,"Low","N"
"1900",12,10,"Circle",4,0.171974522292994,"Low","N"
"1901",12,10,"Circle",5,0.140127388535032,"Low","N"
"1902",12,10,"Circle",6,0.159235668789809,"Low","N"
"1903",12,10,"Circle",7,0.261146496815287,"Low","N"
"1904",12,10,"Circle",8,0.114649681528662,"Low","N"
"1905",12,11,"Circle",1,0.00578034682080925,"Low","Y"
"1906",12,11,"Circle",2,0.023121387283237,"Low","N"
"1907",12,11,"Circle",3,0.127167630057803,"Low","N"
"1908",12,11,"Circle",4,0.225433526011561,"Low","N"
"1909",12,11,"Circle",5,0.15606936416185,"Low","N"
"1910",12,11,"Circle",6,0.121387283236994,"Low","N"
"1911",12,11,"Circle",7,0.213872832369942,"Low","N"
"1912",12,11,"Circle",8,0.127167630057803,"Low","N"
"1913",12,12,"Circle",1,0.00581395348837209,"Low","Y"
"1914",12,12,"Circle",2,0.0290697674418605,"Low","N"
"1915",12,12,"Circle",3,0.0813953488372093,"Low","N"
"1916",12,12,"Circle",4,0.156976744186047,"Low","N"
"1917",12,12,"Circle",5,0.180232558139535,"Low","N"
"1918",12,12,"Circle",6,0.133720930232558,"Low","N"
"1919",12,12,"Circle",7,0.290697674418605,"Low","N"
"1920",12,12,"Circle",8,0.122093023255814,"Low","N"
"1921",13,3,"Tube",1,0,"Low","Y"
"1922",13,3,"Tube",2,0,"Low","N"
"1923",13,3,"Tube",3,0.298507462686567,"Low","Y"
"1924",13,3,"Tube",4,0.223880597014925,"Low","Y"
"1925",13,3,"Tube",5,0.313432835820896,"Low","N"
"1926",13,3,"Tube",6,0.164179104477612,"Low","Y"
"1927",13,3,"Tube",7,0,"Low","Y"
"1928",13,3,"Tube",8,0,"Low","N"
"1929",13,4,"Tube",1,0,"Low","Y"
"1930",13,4,"Tube",2,0,"Low","N"
"1931",13,4,"Tube",3,0.23728813559322,"Low","Y"
"1932",13,4,"Tube",4,0.271186440677966,"Low","Y"
"1933",13,4,"Tube",5,0.288135593220339,"Low","N"
"1934",13,4,"Tube",6,0.203389830508475,"Low","Y"
"1935",13,4,"Tube",7,0,"Low","Y"
"1936",13,4,"Tube",8,0,"Low","N"
"1937",13,7,"Tube",1,0,"Low","Y"
"1938",13,7,"Tube",2,0,"Low","N"
"1939",13,7,"Tube",3,0.214285714285714,"Low","Y"
"1940",13,7,"Tube",4,0.257142857142857,"Low","Y"
"1941",13,7,"Tube",5,0.228571428571429,"Low","N"
"1942",13,7,"Tube",6,0.271428571428571,"Low","Y"
"1943",13,7,"Tube",7,0.0285714285714286,"Low","Y"
"1944",13,7,"Tube",8,0,"Low","N"
"1945",13,8,"Tube",1,0,"Low","Y"
"1946",13,8,"Tube",2,0,"Low","N"
"1947",13,8,"Tube",3,0.175438596491228,"Low","Y"
"1948",13,8,"Tube",4,0.31578947368421,"Low","Y"
"1949",13,8,"Tube",5,0.210526315789474,"Low","N"
"1950",13,8,"Tube",6,0.298245614035088,"Low","Y"
"1951",13,8,"Tube",7,0,"Low","Y"
"1952",13,8,"Tube",8,0,"Low","N"
"1953",13,9,"Tube",1,0,"Low","Y"
"1954",13,9,"Tube",2,0,"Low","N"
"1955",13,9,"Tube",3,0.153846153846154,"Low","Y"
"1956",13,9,"Tube",4,0.353846153846154,"Low","Y"
"1957",13,9,"Tube",5,0.261538461538462,"Low","N"
"1958",13,9,"Tube",6,0.230769230769231,"Low","Y"
"1959",13,9,"Tube",7,0,"Low","Y"
"1960",13,9,"Tube",8,0,"Low","N"
"1961",13,10,"Tube",1,0.0625,"Low","Y"
"1962",13,10,"Tube",2,0.03125,"Low","N"
"1963",13,10,"Tube",3,0.015625,"Low","Y"
"1964",13,10,"Tube",4,0.3125,"Low","Y"
"1965",13,10,"Tube",5,0.265625,"Low","N"
"1966",13,10,"Tube",6,0.234375,"Low","Y"
"1967",13,10,"Tube",7,0.046875,"Low","Y"
"1968",13,10,"Tube",8,0.03125,"Low","N"
"1969",13,11,"Tube",1,0,"Low","Y"
"1970",13,11,"Tube",2,0,"Low","N"
"1971",13,11,"Tube",3,0.220338983050847,"Low","Y"
"1972",13,11,"Tube",4,0.23728813559322,"Low","Y"
"1973",13,11,"Tube",5,0.305084745762712,"Low","N"
"1974",13,11,"Tube",6,0.23728813559322,"Low","Y"
"1975",13,11,"Tube",7,0,"Low","Y"
"1976",13,11,"Tube",8,0,"Low","N"
"1977",13,12,"Tube",1,0.0754716981132075,"Low","Y"
"1978",13,12,"Tube",2,0.0377358490566038,"Low","N"
"1979",13,12,"Tube",3,0.0377358490566038,"Low","Y"
"1980",13,12,"Tube",4,0.113207547169811,"Low","Y"
"1981",13,12,"Tube",5,0.283018867924528,"Low","N"
"1982",13,12,"Tube",6,0.39622641509434,"Low","Y"
"1983",13,12,"Tube",7,0.0377358490566038,"Low","Y"
"1984",13,12,"Tube",8,0.0188679245283019,"Low","N"
"1985",13,13,"Tube",1,0,"Low","Y"
"1986",13,13,"Tube",2,0.0169491525423729,"Low","N"
"1987",13,13,"Tube",3,0.101694915254237,"Low","Y"
"1988",13,13,"Tube",4,0.372881355932203,"Low","Y"
"1989",13,13,"Tube",5,0.135593220338983,"Low","N"
"1990",13,13,"Tube",6,0.372881355932203,"Low","Y"
"1991",13,13,"Tube",7,0,"Low","Y"
"1992",13,13,"Tube",8,0,"Low","N"
"1993",13,14,"Tube",1,0.04,"Low","Y"
"1994",13,14,"Tube",2,0.06,"Low","N"
"1995",13,14,"Tube",3,0.02,"Low","Y"
"1996",13,14,"Tube",4,0.08,"Low","Y"
"1997",13,14,"Tube",5,0.28,"Low","N"
"1998",13,14,"Tube",6,0.4,"Low","Y"
"1999",13,14,"Tube",7,0.1,"Low","Y"
"2000",13,14,"Tube",8,0.02,"Low","N"
"2001",13,1,"Circle",1,0,"Low","Y"
"2002",13,1,"Circle",2,0.0547945205479452,"Low","N"
"2003",13,1,"Circle",3,0.0958904109589041,"Low","N"
"2004",13,1,"Circle",4,0.178082191780822,"Low","N"
"2005",13,1,"Circle",5,0.205479452054795,"Low","N"
"2006",13,1,"Circle",6,0.232876712328767,"Low","N"
"2007",13,1,"Circle",7,0.232876712328767,"Low","N"
"2008",13,1,"Circle",8,0,"Low","N"
"2009",13,2,"Circle",1,0,"Low","Y"
"2010",13,2,"Circle",2,0,"Low","N"
"2011",13,2,"Circle",3,0.0136986301369863,"Low","N"
"2012",13,2,"Circle",4,0.136986301369863,"Low","N"
"2013",13,2,"Circle",5,0.315068493150685,"Low","N"
"2014",13,2,"Circle",6,0.273972602739726,"Low","N"
"2015",13,2,"Circle",7,0.246575342465753,"Low","N"
"2016",13,2,"Circle",8,0.0136986301369863,"Low","N"
"2017",13,3,"Circle",1,0,"Low","Y"
"2018",13,3,"Circle",2,0,"Low","N"
"2019",13,3,"Circle",3,0,"Low","N"
"2020",13,3,"Circle",4,0.238805970149254,"Low","N"
"2021",13,3,"Circle",5,0.223880597014925,"Low","N"
"2022",13,3,"Circle",6,0.283582089552239,"Low","N"
"2023",13,3,"Circle",7,0.223880597014925,"Low","N"
"2024",13,3,"Circle",8,0.0298507462686567,"Low","N"
"2025",13,4,"Circle",1,0,"Low","Y"
"2026",13,4,"Circle",2,0,"Low","N"
"2027",13,4,"Circle",3,0.0555555555555556,"Low","N"
"2028",13,4,"Circle",4,0.152777777777778,"Low","N"
"2029",13,4,"Circle",5,0.263888888888889,"Low","N"
"2030",13,4,"Circle",6,0.208333333333333,"Low","N"
"2031",13,4,"Circle",7,0.25,"Low","N"
"2032",13,4,"Circle",8,0.0694444444444444,"Low","N"
"2033",13,6,"Circle",1,0,"Low","Y"
